isLocalGuide,likesCount,fecha,tiempo_espera_reportado,rating_ambiente,rating_comida,rating_servicio,reviewerNumberOfReviews,rating,review_texto,restaurante,tiene_texto,text_limpio,idioma_detectado,sentimiento,prob_positivo,prob_negativo,prob_neutral
True,0,2020-12-16 04:11:36.787000+00:00,,,,,86,2,"La comida no es la gran cosa y los precios son elevados para la calidad que ofrecen. 6/10

El tiempo de espera para que sirvan la comida es demasiado largo. (30min.)

Lo rescatable: el ambiente del lugar. (7/10)",La Casa del Tomahawk,True,La comida no es la gran cosa y los precios son elevados para la calidad que ofrecen. 6/10 El tiempo de espera para que sirvan la comida es demasiado largo. (30min.) Lo rescatable: el ambiente del lugar. (7/10),es,NEU,0.18301700055599213,0.16982753574848175,0.6471554636955261
False,0,2024-03-02 02:22:03.574000+00:00,,5.0,5.0,5.0,1,1,"Excelente atención,, una gastronomía única y esquizita ambiente 20 sobre 20",La Casa del Tomahawk,True,"Excelente atención,, una gastronomía única y esquizita ambiente 20 sobre 20",es,POS,0.9631593227386475,0.003513143863528967,0.03332759812474251
False,0,2025-08-07 20:42:09.990000+00:00,Sin espera,5.0,5.0,5.0,1,5,Lo único que me trajeron cambiada la orden de pedido,La Casa del Tomahawk,True,Lo único que me trajeron cambiada la orden de pedido,es,NEU,0.03392617776989937,0.4565662443637848,0.5095074772834778
True,0,2021-08-19 03:05:50.943000+00:00,,,,,69,4,"Buen ambiente, variedad de platos con buenos cortes Premium, hacer previa reservación",La Casa del Tomahawk,True,"Buen ambiente, variedad de platos con buenos cortes Premium, hacer previa reservación",es,POS,0.8197727203369141,0.005143824033439159,0.17508339881896973
False,0,2024-01-19 02:40:15.330000+00:00,,1.0,1.0,1.0,1,1,"La atención al cliente pésima
Se tardaron una hora por una orden de alitas mientras atendían a otros clientes que habían llegado mucho después de nosotros",La Casa del Tomahawk,True,La atención al cliente pésima Se tardaron una hora por una orden de alitas mientras atendían a otros clientes que habían llegado mucho después de nosotros,es,NEG,0.003322938457131386,0.9751749634742737,0.021502189338207245
True,0,2024-05-05 06:55:11.283000+00:00,,3.0,2.0,2.0,51,2,Personalmente la calidad de la comida deja mucho que desear igual que el servicio,La Casa del Tomahawk,True,Personalmente la calidad de la comida deja mucho que desear igual que el servicio,es,NEG,0.005155411548912525,0.9584388136863708,0.03640579804778099
True,0,2023-09-25 17:51:27.230000+00:00,,,,,43,5,Excelente comida. Buena carne. Aprovechen los descuentos diners,La Casa del Tomahawk,True,Excelente comida. Buena carne. Aprovechen los descuentos diners,es,POS,0.9615980982780457,0.0024643237702548504,0.03593757003545761
False,0,2024-01-11 21:43:58.398000+00:00,,1.0,1.0,1.0,7,1,Pésimo la comida malísima me trajeron una salsa luego que me termine ya el plato el jugo insípido pésimo pesimo,La Casa del Tomahawk,True,Pésimo la comida malísima me trajeron una salsa luego que me termine ya el plato el jugo insípido pésimo pesimo,es,NEG,0.002686616964638233,0.9819007515907288,0.015412642620503902
True,0,2024-01-27 20:19:47.615000+00:00,,2.0,2.0,1.0,22,1,"Pésima atención, demoran, no hay menú físico, un solo mesero.... En fin.....",La Casa del Tomahawk,True,"Pésima atención, demoran, no hay menú físico, un solo mesero.... En fin.....",es,NEG,0.003498164936900139,0.974857747554779,0.02164401486515999
True,0,2020-02-04 19:46:16.995000+00:00,,,,,43,5,Excelente. Lo recomiendo 💯 %,La Casa del Tomahawk,True,Excelente. Lo recomiendo 💯 %,es,POS,0.8840176463127136,0.012617448344826698,0.10336489975452423
True,0,2022-04-30 23:41:30.454000+00:00,,,,,151,5,"Excelente comida, excelente atención, buenos precios. Recomendados",La Casa del Tomahawk,True,"Excelente comida, excelente atención, buenos precios. Recomendados",es,POS,0.9720326662063599,0.003091693390160799,0.024875592440366745
True,0,2024-01-26 15:05:25.745000+00:00,,3.0,3.0,4.0,21,3,El jugo de piña coco tenía de todo menos piña. Parecía más limonada con cáscara.  Tienen que mejorar la sazón de la carne.,La Casa del Tomahawk,True,El jugo de piña coco tenía de todo menos piña. Parecía más limonada con cáscara. Tienen que mejorar la sazón de la carne.,es,NEG,0.20034997165203094,0.4301999509334564,0.36945009231567383
True,0,2020-01-12 22:48:07.518000+00:00,,,,,120,3,"Un lugar bueno para comer carnes frescas, sabrosas y jugosas, le hace falta entrada y baño para personas con discapacidad. Aunque pedí limonada de albahaca y me trajeron un frozen 🤭🤭",La Casa del Tomahawk,True,"Un lugar bueno para comer carnes frescas, sabrosas y jugosas, le hace falta entrada y baño para personas con discapacidad. Aunque pedí limonada de albahaca y me trajeron un frozen 🤭🤭",es,NEU,0.4820002615451813,0.025658709928393364,0.4923411011695862
False,0,2025-01-17 02:06:01.332000+00:00,,,,,2,2,"Demoran mucho en servir la comida, no sirven en el orden que realizan los pedidos… 👎",La Casa del Tomahawk,True,"Demoran mucho en servir la comida, no sirven en el orden que realizan los pedidos… 👎",es,NEG,0.002305458066985011,0.9749044179916382,0.022790124639868736
True,0,2020-03-09 23:20:47.716000+00:00,,,,,30,5,Recomendado. Precio acorde a la calidad. Servicio un poco lento pero atento a la vez.,La Casa del Tomahawk,True,Recomendado. Precio acorde a la calidad. Servicio un poco lento pero atento a la vez.,es,POS,0.7391737699508667,0.01320422999560833,0.24762196838855743
False,0,2020-03-07 19:53:01.463000+00:00,,,,,2,5,"la comida excelente al igual que la atención,  nos brindaron gel antibacterial y té al final de la comida , simplemente excelente",La Casa del Tomahawk,True,"la comida excelente al igual que la atención, nos brindaron gel antibacterial y té al final de la comida , simplemente excelente",es,POS,0.9679989218711853,0.0032851153519004583,0.02871592529118061
True,0,2023-01-20 01:49:48.516000+00:00,,,,,36,3,"Comida que no voy a recordar, sabores muy basicos, costilla san luis sin sabor, chistorra salada y menu infantil que cumple en lo mínimo",La Casa del Tomahawk,True,"Comida que no voy a recordar, sabores muy basicos, costilla san luis sin sabor, chistorra salada y menu infantil que cumple en lo mínimo",es,NEG,0.004664997570216656,0.9445345997810364,0.05080036073923111
False,0,2023-06-13 23:47:13.502000+00:00,,,,,7,5,Comida muy buena y la atención es de primera,La Casa del Tomahawk,True,Comida muy buena y la atención es de primera,es,POS,0.9811429977416992,0.0021745520643889904,0.01668238826096058
True,0,2021-07-11 00:04:21.505000+00:00,,,,,30,5,Me encantan las promociones accesibles que mantienen de lunes a viernes para poder disfrutar de su delicioso menú 👍🏻,La Casa del Tomahawk,True,Me encantan las promociones accesibles que mantienen de lunes a viernes para poder disfrutar de su delicioso menú 👍🏻,es,POS,0.9588016271591187,0.0032306548673659563,0.037967730313539505
False,0,2024-08-14 23:39:28.725000+00:00,,5.0,5.0,5.0,2,5,"Pedí hamburguesas y creí que no me llenaría, pero más equivocado no pude estar. MUY BUENAS!!!",La Casa del Tomahawk,True,"Pedí hamburguesas y creí que no me llenaría, pero más equivocado no pude estar. MUY BUENAS!!!",es,POS,0.8167274594306946,0.035123880952596664,0.14814861118793488
True,0,2021-01-11 21:51:22.065000+00:00,,,,,5,3,"Bastante bueno pero no es equivalente a lo que cuesta, hay otros lugares que por el mismo precio ofrecen mejor sabor y con guarniciones.",La Casa del Tomahawk,True,"Bastante bueno pero no es equivalente a lo que cuesta, hay otros lugares que por el mismo precio ofrecen mejor sabor y con guarniciones.",es,NEU,0.48244649171829224,0.022644102573394775,0.4949093163013458
True,0,2022-09-20 16:53:32.971000+00:00,,,,,40,5,"Muy rico los platillos, lleva dinero xq si se gasta",La Casa del Tomahawk,True,"Muy rico los platillos, lleva dinero xq si se gasta",es,POS,0.710580050945282,0.01550621073693037,0.2739136815071106
True,0,2020-10-19 03:21:59.819000+00:00,,,,,16,5,"Excelente servicio y buen ambiente, solo lleven platita por que los precios son altos pero lo valen 👌",La Casa del Tomahawk,True,"Excelente servicio y buen ambiente, solo lleven platita por que los precios son altos pero lo valen 👌",es,POS,0.954312801361084,0.0033306325785815716,0.04235655069351196
False,0,2024-03-08 01:28:16.606000+00:00,,5.0,5.0,5.0,1,5,Muy buen lugar para pasar en familia ! Recomendado,La Casa del Tomahawk,True,Muy buen lugar para pasar en familia ! Recomendado,es,POS,0.9733200073242188,0.002191233681514859,0.02448873594403267
False,0,2020-12-22 03:14:27.399000+00:00,,,,,3,5,Un lugar muy acogedor con exelente comidas y bebidas.... buen personal.,La Casa del Tomahawk,True,Un lugar muy acogedor con exelente comidas y bebidas.... buen personal.,es,POS,0.9742314219474792,0.0022706547752022743,0.023497866466641426
True,0,2020-02-11 04:10:14.507000+00:00,,,,,73,5,La comida y la atención muy buena excelente,La Casa del Tomahawk,True,La comida y la atención muy buena excelente,es,POS,0.9759196639060974,0.002719475422054529,0.021360838785767555
True,0,2023-12-26 00:28:31.338000+00:00,,4.0,3.0,3.0,150,3,Definitivamente no son expertos en comida navideña. Su especialidad siempre ha sido la comida a la parrilla y en eso no hay duda.,La Casa del Tomahawk,True,Definitivamente no son expertos en comida navideña. Su especialidad siempre ha sido la comida a la parrilla y en eso no hay duda.,es,NEU,0.11966792494058609,0.366687536239624,0.5136445760726929
True,0,2020-08-14 14:36:20.689000+00:00,,,,,30,2,"Solía ser bastante bueno y aún mantienen buenas porciones en sus platos, pero la calidad ha bajado sustancialmente, tanto que llega a tener mal sabor",La Casa del Tomahawk,True,"Solía ser bastante bueno y aún mantienen buenas porciones en sus platos, pero la calidad ha bajado sustancialmente, tanto que llega a tener mal sabor",es,NEG,0.010032247751951218,0.898760199546814,0.0912076011300087
True,0,2021-09-22 23:06:17.017000+00:00,,,,,144,3,Muy buena comida y atención,La Casa del Tomahawk,True,Muy buena comida y atención,es,POS,0.975417971611023,0.0020760814659297466,0.022505948320031166
False,0,2024-09-06 18:21:21.847000+00:00,,,,,2,1,"Mala atención al cliente
Prácticamente tuvimos que rogar para que nos atiendan que mala reseña deja eso de su parte",La Casa del Tomahawk,True,Mala atención al cliente Prácticamente tuvimos que rogar para que nos atiendan que mala reseña deja eso de su parte,es,NEG,0.0027576854918152094,0.9833717942237854,0.01387054193764925
False,0,2024-04-10 04:03:30.264000+00:00,,5.0,5.0,5.0,1,5,Bonito ambiente y más la atención klever ' buen servicio 🙌,La Casa del Tomahawk,True,Bonito ambiente y más la atención klever ' buen servicio 🙌,es,POS,0.9752718806266785,0.002781318034976721,0.02194683440029621
False,0,2022-10-23 03:49:47.971000+00:00,,4.0,5.0,4.0,7,4,Muy buena la comida el servicio para llevar tienen q mejorar tienen muchos empleados y solo una persona se dedica a cobrar,La Casa del Tomahawk,True,Muy buena la comida el servicio para llevar tienen q mejorar tienen muchos empleados y solo una persona se dedica a cobrar,es,POS,0.9159455895423889,0.009731600992381573,0.07432284951210022
True,0,2021-02-05 04:50:12.741000+00:00,,,,,315,2,"Es costoso para la calidad del servicio, los platos no están acorde a los precios, baja calidad. Hay restaurantes competencia que ofrecen mejor servicio en general. No lo recomiendo",La Casa del Tomahawk,True,"Es costoso para la calidad del servicio, los platos no están acorde a los precios, baja calidad. Hay restaurantes competencia que ofrecen mejor servicio en general. No lo recomiendo",es,NEG,0.003870554966852069,0.9756695628166199,0.02045990340411663
True,0,2020-02-20 20:12:07.964000+00:00,,,,,78,5,Muy buena la comida y la atención buena ideal para un almuerzo de trabajo,La Casa del Tomahawk,True,Muy buena la comida y la atención buena ideal para un almuerzo de trabajo,es,POS,0.9805722236633301,0.0018191441195085645,0.017608586698770523
True,0,2021-08-05 18:04:34.902000+00:00,,,,,20,5,"A razón de $12 por cabeza se come bien allí, exquisito sabor y un excelente ambiente",La Casa del Tomahawk,True,"A razón de $12 por cabeza se come bien allí, exquisito sabor y un excelente ambiente",es,POS,0.9663459062576294,0.002142934361472726,0.03151123598217964
True,0,2024-07-10 22:18:10.229000+00:00,,5.0,5.0,5.0,3,5,"Muy buen plato, la experiencia y la atención muy buena",La Casa del Tomahawk,True,"Muy buen plato, la experiencia y la atención muy buena",es,POS,0.9803043007850647,0.002854448277503252,0.016841301694512367
True,0,2024-09-17 12:24:34.575000+00:00,,,5.0,,41,5,"Muy buena atención en especial la señorita Yesenia Querales
Muy profesional en lo que hace 10 de 10 en servicio",La Casa del Tomahawk,True,Muy buena atención en especial la señorita Yesenia Querales Muy profesional en lo que hace 10 de 10 en servicio,es,POS,0.9709417819976807,0.004446613602340221,0.024611584842205048
True,0,2021-04-19 21:41:34.749000+00:00,,,,,22,5,"Excelente servicio, buen la sazón y precios acordé a los platos.",La Casa del Tomahawk,True,"Excelente servicio, buen la sazón y precios acordé a los platos.",es,POS,0.9266743063926697,0.005431682337075472,0.06789395958185196
True,0,2020-11-11 23:48:35.504000+00:00,,,,,13,4,"Atención excelente, comida fresca, promoción 2x1 bife de chorizo bien despachado",La Casa del Tomahawk,True,"Atención excelente, comida fresca, promoción 2x1 bife de chorizo bien despachado",es,POS,0.7807915210723877,0.00980420596897602,0.20940424501895905
True,0,2022-03-25 04:19:09.340000+00:00,,,,,62,4,Los meseros excelentes atención rápido.. solo siempre escuchen la sugerencia del mesero... es lo máximo,La Casa del Tomahawk,True,Los meseros excelentes atención rápido.. solo siempre escuchen la sugerencia del mesero... es lo máximo,es,POS,0.9494428634643555,0.003426169278100133,0.04713091626763344
True,0,2023-02-17 16:28:55.325000+00:00,,,,,33,4,"Lindo lugar, buena comida y ambiente para pasarla bien",La Casa del Tomahawk,True,"Lindo lugar, buena comida y ambiente para pasarla bien",es,POS,0.9786326289176941,0.0016760241705924273,0.01969137042760849
True,0,2025-03-21 15:38:40.911000+00:00,,3.0,4.0,3.0,179,4,"Precios módicos, buenas cantidades, buenas sazón y variedad de bebidas y platos",La Casa del Tomahawk,True,"Precios módicos, buenas cantidades, buenas sazón y variedad de bebidas y platos",es,POS,0.8976461291313171,0.004009027499705553,0.09834486246109009
True,0,2023-12-13 06:22:10.696000+00:00,,3.0,3.0,3.0,86,3,"Un poco Caluroso si está lleno
La cerveza debe estar más fría",La Casa del Tomahawk,True,Un poco Caluroso si está lleno La cerveza debe estar más fría,es,NEU,0.08463484793901443,0.29902124404907227,0.6163439154624939
False,0,2022-10-29 06:00:52.403000+00:00,,5.0,5.0,5.0,6,5,"Súper lleno el local, vale la pena esperar, los jueves hay promos de alitas, 100% recomendado",La Casa del Tomahawk,True,"Súper lleno el local, vale la pena esperar, los jueves hay promos de alitas, 100% recomendado",es,POS,0.9697355031967163,0.0021983529441058636,0.028066067025065422
True,0,2021-03-27 20:00:34.109000+00:00,,,,,43,5,"Excelente servicio y sobre todo la comida muy deliciosa 😋, felicidades",La Casa del Tomahawk,True,"Excelente servicio y sobre todo la comida muy deliciosa 😋, felicidades",es,POS,0.9760940670967102,0.0024561756290495396,0.021449819207191467
True,0,2022-09-27 17:26:53.438000+00:00,,,,,151,5,"Lugar atractivo, buena atención platos muy ricos",La Casa del Tomahawk,True,"Lugar atractivo, buena atención platos muy ricos",es,POS,0.9724009037017822,0.002937092212960124,0.024662047624588013
True,0,2020-08-27 17:01:03.566000+00:00,,,,,290,2,"Mi cumpleaños y nada especial para mí, será que sólo fuimos dos personas... Podrían mejorar mucho más por el precio del menú.",La Casa del Tomahawk,True,"Mi cumpleaños y nada especial para mí, será que sólo fuimos dos personas... Podrían mejorar mucho más por el precio del menú.",es,NEG,0.011283008381724358,0.5165481567382812,0.47216886281967163
False,0,2021-10-03 15:47:46.018000+00:00,,,,,9,5,Excelente comida para los que les encantan los buenos cortes de carne.,La Casa del Tomahawk,True,Excelente comida para los que les encantan los buenos cortes de carne.,es,POS,0.9787880182266235,0.0017458585789427161,0.019466038793325424
True,0,2020-10-06 17:34:23.746000+00:00,,,,,23,5,"El servicio que prestan los meseros es de excelente calidad, poseen plataforma digital para el menú y muy recomendado la comida",La Casa del Tomahawk,True,"El servicio que prestan los meseros es de excelente calidad, poseen plataforma digital para el menú y muy recomendado la comida",es,POS,0.968308687210083,0.0038452500011771917,0.027846062555909157
True,0,2024-07-17 00:45:51.020000+00:00,,5.0,5.0,5.0,6,5,"Excelente servicio.
Personal brinda su atención al 100%
Recomendado",La Casa del Tomahawk,True,Excelente servicio. Personal brinda su atención al 100% Recomendado,es,POS,0.915107786655426,0.007690055761486292,0.07720214873552322
True,0,2021-11-30 03:50:11.214000+00:00,,,,,107,5,"La carne más deliciosa que he probado, termino medio de verdad! Jugosa y perfectamente sazonada.",La Casa del Tomahawk,True,"La carne más deliciosa que he probado, termino medio de verdad! Jugosa y perfectamente sazonada.",es,POS,0.9631693363189697,0.004543514922261238,0.03228706493973732
True,0,2020-02-27 12:14:56.893000+00:00,,,,,109,5,Exelente servicio,La Casa del Tomahawk,True,Exelente servicio,es,POS,0.9407204985618591,0.006509655155241489,0.052769873291254044
False,0,2024-08-03 21:20:30.351000+00:00,,5.0,5.0,5.0,2,5,"Muy rico todo, excelente servicio",La Casa del Tomahawk,True,"Muy rico todo, excelente servicio",es,POS,0.9773772358894348,0.003111759666353464,0.01951100304722786
True,0,2021-07-22 01:18:13.490000+00:00,,,,,81,4,"Rica comida, ambiente agradable, buena atención... Precios  accesibles",La Casa del Tomahawk,True,"Rica comida, ambiente agradable, buena atención... Precios accesibles",es,POS,0.9611595273017883,0.002965896623209119,0.03587454557418823
False,0,2024-02-26 21:59:59.715000+00:00,,4.0,5.0,1.0,2,1,Yo tengo una queja con el servicio de demoran demasiado en atender y en cobrar más de una hora el resto excelente,La Casa del Tomahawk,True,Yo tengo una queja con el servicio de demoran demasiado en atender y en cobrar más de una hora el resto excelente,es,NEG,0.010719511657953262,0.8346370458602905,0.1546434462070465
True,0,2020-02-03 15:31:32.426000+00:00,,,,,22,5,"Es un excelente lugar, buen ambiente, buen trato y platos grandes.",La Casa del Tomahawk,True,"Es un excelente lugar, buen ambiente, buen trato y platos grandes.",es,POS,0.9820104241371155,0.0018741959938779473,0.016115384176373482
False,0,2025-08-20 19:32:14.496000+00:00,Sin espera,5.0,5.0,5.0,1,5,Excelente 👌,La Casa del Tomahawk,True,Excelente 👌,es,POS,0.8543691635131836,0.010457392781972885,0.13517343997955322
False,1,2023-09-15 03:45:49.748000+00:00,,1.0,1.0,1.0,4,1,Cero estrellas  se demoran mucho en entregar la orden la comida insípida no tiene sabor y para colmo en mi bebida un insecto.,La Casa del Tomahawk,True,Cero estrellas se demoran mucho en entregar la orden la comida insípida no tiene sabor y para colmo en mi bebida un insecto.,es,NEG,0.003215397009626031,0.9797391295433044,0.01704544946551323
False,0,2021-01-08 03:16:35.090000+00:00,,,,,4,5,"Buena atención, buen sabor, precios accesibles y comodidad en el local",La Casa del Tomahawk,True,"Buena atención, buen sabor, precios accesibles y comodidad en el local",es,POS,0.9184927344322205,0.0033320863731205463,0.07817520946264267
True,0,2020-09-27 23:01:27.006000+00:00,,,,,81,5,"Excelente servicio y la comida espectacular, gracias a todos, el cumpleañero o cumpleañera la pasa genial....",La Casa del Tomahawk,True,"Excelente servicio y la comida espectacular, gracias a todos, el cumpleañero o cumpleañera la pasa genial....",es,POS,0.980803370475769,0.0018001606222242117,0.01739647425711155
True,0,2024-02-17 14:05:24.303000+00:00,,3.0,1.0,1.0,26,2,"No me gustó la comida, la atención poco favorable",La Casa del Tomahawk,True,"No me gustó la comida, la atención poco favorable",es,NEG,0.01386567298322916,0.8963380455970764,0.08979629725217819
False,0,2025-10-13 00:43:19.678000+00:00,Sin espera,5.0,5.0,5.0,1,5,Muy buena atención al cliente,La Casa del Tomahawk,True,Muy buena atención al cliente,es,POS,0.9649829268455505,0.003338885260745883,0.03167817369103432
True,1,2023-09-17 19:12:33.244000+00:00,,1.0,1.0,1.0,39,1,"Fatal, entre y por ahí mismo salí. Pésimo servicio de los meseros, no me dio confianza y me fui",La Casa del Tomahawk,True,"Fatal, entre y por ahí mismo salí. Pésimo servicio de los meseros, no me dio confianza y me fui",es,NEG,0.003356111003085971,0.9709905982017517,0.025653379037976265
True,0,2020-01-07 15:01:31.371000+00:00,,,,,98,5,"Super buena comida, el estacionamiento era grande y gran servicio y bartenders",La Casa del Tomahawk,True,"Super buena comida, el estacionamiento era grande y gran servicio y bartenders",es,POS,0.977401852607727,0.0027835487853735685,0.01981455087661743
True,0,2022-12-26 00:13:04.335000+00:00,,5.0,5.0,5.0,24,5,"Excelente la comida, atención y precios
Los cocteles muy buenos",La Casa del Tomahawk,True,"Excelente la comida, atención y precios Los cocteles muy buenos",es,POS,0.9774258732795715,0.0029972244519740343,0.01957694999873638
True,0,2020-12-04 22:52:21.692000+00:00,,,,,30,5,"Buen ambiente, buena comida y excelente atención.",La Casa del Tomahawk,True,"Buen ambiente, buena comida y excelente atención.",es,POS,0.9744238257408142,0.0020302904304116964,0.023545878008008003
False,0,2024-06-03 20:21:26.791000+00:00,,5.0,5.0,5.0,2,5,Excelente comida y atención 👍🏻👍🏻,La Casa del Tomahawk,True,Excelente comida y atención 👍🏻👍🏻,es,POS,0.5950177907943726,0.0265894066542387,0.37839290499687195
False,0,2020-01-27 18:59:33.145000+00:00,,,,,1,5,El lugar es bonito y la atencion tambuen me gusto el moro de lenteja estaba bueno,La Casa del Tomahawk,True,El lugar es bonito y la atencion tambuen me gusto el moro de lenteja estaba bueno,es,POS,0.9794650673866272,0.0021007955074310303,0.01843409240245819
False,0,2025-10-09 23:48:50.107000+00:00,Hasta 10 min,4.0,4.0,4.0,1,4,El sabor a variado no justifica el presio,La Casa del Tomahawk,True,El sabor a variado no justifica el presio,es,NEU,0.08999592810869217,0.2560126483440399,0.6539914011955261
True,0,2024-09-09 01:40:11.790000+00:00,,3.0,3.0,1.0,99,1,"Mala esperiencia, hacen propagandas engañosas, mal servicio en realidad por todo, a ver como es el de urdesa",La Casa del Tomahawk,True,"Mala esperiencia, hacen propagandas engañosas, mal servicio en realidad por todo, a ver como es el de urdesa",es,NEG,0.003276776522397995,0.9775859117507935,0.019137326627969742
False,0,2020-09-01 23:48:26.297000+00:00,,,,,6,5,Muy rica las comidas 😋 Excelente atención,La Casa del Tomahawk,True,Muy rica las comidas 😋 Excelente atención,es,POS,0.9634929299354553,0.0033806334249675274,0.03312636539340019
True,0,2021-04-22 04:36:33.548000+00:00,,,,,54,5,Excelente atención y menú esquisito,La Casa del Tomahawk,True,Excelente atención y menú esquisito,es,NEG,0.09305553883314133,0.6821428537368774,0.224801704287529
False,0,2025-10-10 03:01:14.346000+00:00,Hasta 10 min,5.0,5.0,5.0,5,5,"Muy buena, recomendadisimo",La Casa del Tomahawk,True,"Muy buena, recomendadisimo",es,POS,0.9544901251792908,0.005632947199046612,0.03987696021795273
True,0,2024-04-14 18:07:02.936000+00:00,,5.0,5.0,5.0,40,5,Saben lo que es un buen Tomahawk si aun no prueban uno aquí. Divino el servicio y el lugar impecable,La Casa del Tomahawk,True,Saben lo que es un buen Tomahawk si aun no prueban uno aquí. Divino el servicio y el lugar impecable,es,POS,0.941834032535553,0.008221914060413837,0.049943968653678894
True,0,2022-02-02 21:41:35.778000+00:00,,,,,160,5,"Comida deliciosa, ideal para compartir en familia... Se los recomiendo 😋😋😋",La Casa del Tomahawk,True,"Comida deliciosa, ideal para compartir en familia... Se los recomiendo 😋😋😋",es,POS,0.7115945219993591,0.018304146826267242,0.2701013386249542
False,0,2024-04-06 01:00:09.115000+00:00,,5.0,5.0,5.0,1,5,Muy atenta la señorita que me atendió 100% recomendado,La Casa del Tomahawk,True,Muy atenta la señorita que me atendió 100% recomendado,es,POS,0.9686498045921326,0.004664313979446888,0.026685919612646103
True,0,2023-08-02 02:05:39.850000+00:00,,,,,101,5,Muy buena la atención y su comida roca,La Casa del Tomahawk,True,Muy buena la atención y su comida roca,es,POS,0.9775646328926086,0.002209566766396165,0.020225804299116135
True,0,2022-06-10 19:50:05.244000+00:00,,,,,44,4,Un excelente lugar para disfrutar en familia un rato disfrutando de la buena parrillada,La Casa del Tomahawk,True,Un excelente lugar para disfrutar en familia un rato disfrutando de la buena parrillada,es,POS,0.9720056653022766,0.0021374989300966263,0.025856871157884598
False,0,2020-07-22 19:34:48.488000+00:00,,,,,2,5,"Un lugar para sentirse con en casa, excelente atención y una comida espectacular......me encantaaaaaaa :-)",La Casa del Tomahawk,True,"Un lugar para sentirse con en casa, excelente atención y una comida espectacular......me encantaaaaaaa :-)",es,POS,0.983037531375885,0.001943218638189137,0.015019258484244347
True,0,2022-08-02 04:58:38.102000+00:00,,,,,95,5,"Me gustó la comida, muy rico el moro con chuletas",La Casa del Tomahawk,True,"Me gustó la comida, muy rico el moro con chuletas",es,POS,0.9740120768547058,0.0036311454605311155,0.022356756031513214
True,0,2020-11-28 16:59:37.533000+00:00,,,,,40,3,"Fui por la promoción de Alitas y unas cervezas, bueno las Alitas no fueron las mejores, pero fueron aceptables, ahí en carnes son muy buenos.",La Casa del Tomahawk,True,"Fui por la promoción de Alitas y unas cervezas, bueno las Alitas no fueron las mejores, pero fueron aceptables, ahí en carnes son muy buenos.",es,POS,0.9606945514678955,0.002744070952758193,0.03656141087412834
True,0,2024-09-03 02:41:00.698000+00:00,,3.0,4.0,3.0,65,4,"No hay suficientes meseros, se confunden. Fuera de eso buen lugar",La Casa del Tomahawk,True,"No hay suficientes meseros, se confunden. Fuera de eso buen lugar",es,NEG,0.011265144683420658,0.8706673383712769,0.11806755512952805
True,0,2020-02-12 13:13:04.736000+00:00,,,,,68,5,Excelente servicio y muy rico todo,La Casa del Tomahawk,True,Excelente servicio y muy rico todo,es,POS,0.9795978665351868,0.0028404416516423225,0.01756170578300953
True,0,2020-03-26 13:34:35.818000+00:00,,,,,19,4,"Buen lugar para compartir entre amigos, agradable la comida, bebida y la atenciòn.",La Casa del Tomahawk,True,"Buen lugar para compartir entre amigos, agradable la comida, bebida y la atenciòn.",es,POS,0.9767197966575623,0.001977301202714443,0.021302901208400726
False,0,2026-02-07 04:54:19.121000+00:00,De 10 a 30 min,,,,5,4,Muy bueno,La Casa del Tomahawk,True,Muy bueno,es,POS,0.4326884150505066,0.14497226476669312,0.4223393201828003
True,0,2022-09-23 17:28:23.732000+00:00,,,,,13,4,Muy buen lugar para comer,La Casa del Tomahawk,True,Muy buen lugar para comer,es,POS,0.9309885501861572,0.0038784805219620466,0.06513295322656631
True,1,2021-11-06 03:22:34.935000+00:00,,,,,38,5,Excelente 'Delicioso 'Agradable.,La Casa del Tomahawk,True,Excelente 'Delicioso 'Agradable.,es,POS,0.5084993243217468,0.19244271516799927,0.2990579605102539
True,0,2021-10-09 22:46:30.538000+00:00,,,,,41,5,Un excelente lugar con buena comida,La Casa del Tomahawk,True,Un excelente lugar con buena comida,es,POS,0.9755978584289551,0.001702109701000154,0.022700050845742226
False,0,2021-11-30 22:57:59.930000+00:00,,,,,1,5,muy buen lugar y el personal me trató excelente los felicito,La Casa del Tomahawk,True,muy buen lugar y el personal me trató excelente los felicito,es,POS,0.9790686368942261,0.0034914077259600163,0.017439957708120346
False,0,2021-03-20 22:42:05.009000+00:00,,,,,1,5,La comida es muy deliciosa amo este lugar,La Casa del Tomahawk,True,La comida es muy deliciosa amo este lugar,es,POS,0.9759810566902161,0.0031742837745696306,0.0208445992320776
True,0,2023-05-02 20:57:22.246000+00:00,,4.0,4.0,4.0,41,4,"Muy buena comida, buena sazón..! Precios razonables..!",La Casa del Tomahawk,True,"Muy buena comida, buena sazón..! Precios razonables..!",es,POS,0.9747479557991028,0.002292307559400797,0.02295967936515808
True,0,2021-01-11 13:45:18.463000+00:00,,,,,81,4,Buen sitio buena comida pero me molesto que al pedir una porción individual de papas nos indicaran que no se vendían de resto todo es excelente,La Casa del Tomahawk,True,Buen sitio buena comida pero me molesto que al pedir una porción individual de papas nos indicaran que no se vendían de resto todo es excelente,es,NEU,0.11369778215885162,0.41414010524749756,0.472162127494812
False,0,2025-11-15 17:04:22.672000+00:00,,,,,3,5,Buena promoción de alitas,La Casa del Tomahawk,True,Buena promoción de alitas,es,POS,0.8633894324302673,0.006159583106637001,0.13045097887516022
