"address","categories/0","categoryName","cid","city","countryCode","fid","hotelStars","imageUrl","isAdvertisement","isLocalGuide","kgmid","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Accesibilidad en silla de ruedas","reviewContext/Adecuado para niños","reviewContext/Espacios para estacionar","reviewContext/Estacionamiento","reviewContext/Eventos especiales","reviewContext/Nivel de ruido","reviewContext/Opciones de estacionamiento","reviewContext/Platos recomendados","reviewContext/Platos vegetarianos","reviewContext/Precio por persona","reviewContext/Reservas","reviewContext/Tamaño del grupo","reviewContext/Tiempo de espera","reviewContext/Tipo de asiento","reviewContext/Tipo de comida","reviewContext/Tipo de pedido","reviewDetailedRating/Ambiente","reviewDetailedRating/Comida","reviewDetailedRating/Servicio","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Guayacanes 310 entre la 3ra y la cuarta, 090507 Guayaquil, Ecuador","Restaurante","Restaurante","7516737537427361837","Guayaquil","EC","0x902d6d7f6e0fdf2f:0x6850d0f70433d02d",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmMp-Z0_3QQ_yB8KLvsC7YNBSBPmiMENigeIP1pKNoaU4PYGt-5zyRaGCh-CsO44Y3kcpIxqHcBqttYJWLA5KCtyE5NJnR8gw8Bqvt4CrdbhiyyIURUrsmZ7pVmXDmIjx49cILr0Q=w408-h408-k-no","false","true","/g/11s195xvnt","es-419","0","-2.1656068","-79.9093192",,"Urdesa","es","false","ChIJL98Pbn9tLZARLdAzBPfQUGg","090507","$10-15","Hace 11 meses","2025-09-08T04:27:28.802Z",,,,,,,,,,,,,"$15-20",,,"De 10 a 30 min",,"Cena",,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT25aMU0yUlBRbFpEUzNSbE5uWkhUbWxRYlhaTVJuYxAB",,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"12",,,"432","2026-08-08T17:19:42.857Z","Direct Detail URL: https://www.google.com/maps/place/MoroGrill+-+Urdesa/@-2.1348707,-79.8980443,13.81z/data=!4m10!1m2!2m1!1smorogrill!3m6!1s0x902d6d7f6e0fdf2f:0x6850d0f70433d02d!8m2!3d-2.1656068!4d-79.9093192!15sCgltb3JvZ3JpbGxaCyIJbW9yb2dyaWxskgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11s195xvnt?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Guayacanes 310 entre la 3ra y la cuarta","false","Deliciosa la comida, lo malo es el tiempo de espera.",,"MoroGrill - Urdesa","4.3",,"https://www.google.com/maps/search/?api=1&query=MoroGrill%20-%20Urdesa&query_place_id=ChIJL98Pbn9tLZARLdAzBPfQUGg",
"Guayacanes 310 entre la 3ra y la cuarta, 090507 Guayaquil, Ecuador","Restaurante","Restaurante","7516737537427361837","Guayaquil","EC","0x902d6d7f6e0fdf2f:0x6850d0f70433d02d",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmMp-Z0_3QQ_yB8KLvsC7YNBSBPmiMENigeIP1pKNoaU4PYGt-5zyRaGCh-CsO44Y3kcpIxqHcBqttYJWLA5KCtyE5NJnR8gw8Bqvt4CrdbhiyyIURUrsmZ7pVmXDmIjx49cILr0Q=w408-h408-k-no","false","true","/g/11s195xvnt","es-419","0","-2.1656068","-79.9093192",,"Urdesa",,"false","ChIJL98Pbn9tLZARLdAzBPfQUGg","090507","$10-15","Hace 11 meses","2025-09-07T22:26:17.197Z",,,,,,,,,,,,,"$15-20",,,"Hasta 10 min",,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT20wMVlVTTBWVEZuUTBSeVpuUktlbWh6Wm1rM1lVRRAB",,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"239",,,"432","2026-08-08T17:19:42.857Z","Direct Detail URL: https://www.google.com/maps/place/MoroGrill+-+Urdesa/@-2.1348707,-79.8980443,13.81z/data=!4m10!1m2!2m1!1smorogrill!3m6!1s0x902d6d7f6e0fdf2f:0x6850d0f70433d02d!8m2!3d-2.1656068!4d-79.9093192!15sCgltb3JvZ3JpbGxaCyIJbW9yb2dyaWxskgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11s195xvnt?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Guayacanes 310 entre la 3ra y la cuarta","false",,,"MoroGrill - Urdesa","4.3",,"https://www.google.com/maps/search/?api=1&query=MoroGrill%20-%20Urdesa&query_place_id=ChIJL98Pbn9tLZARLdAzBPfQUGg",
"Guayacanes 310 entre la 3ra y la cuarta, 090507 Guayaquil, Ecuador","Restaurante","Restaurante","7516737537427361837","Guayaquil","EC","0x902d6d7f6e0fdf2f:0x6850d0f70433d02d",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmMp-Z0_3QQ_yB8KLvsC7YNBSBPmiMENigeIP1pKNoaU4PYGt-5zyRaGCh-CsO44Y3kcpIxqHcBqttYJWLA5KCtyE5NJnR8gw8Bqvt4CrdbhiyyIURUrsmZ7pVmXDmIjx49cILr0Q=w408-h408-k-no","false","true","/g/11s195xvnt","es-419","0","-2.1656068","-79.9093192",,"Urdesa","es","false","ChIJL98Pbn9tLZARLdAzBPfQUGg","090507","$10-15","Hace 11 meses","2025-09-07T03:07:04.498Z",,,,,,,,,,,,,,,,,,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT21oTlVVcFVYMU5qWkhwaVJsaHZjMUZFVlVVdGNHYxAB","https://lh3.googleusercontent.com/grass-cs/ACvplmOeKqer1bdECfoiHvuCiSZBX5JQsSThT6s500U4E1mLSvPHeUo4KFq266vcxKqXIw7LgR7CMnPGY7q7K9AYdSiqsGyGt6InmM7A6nB9ie33xBWz9EMWpBRtLPXokAHPBoebCvUItEarANNE=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmOef-cuG6hYNVfBlxNG6uTAWBhg1lkCoawLS62DkzKT4rbu61LH83t8kWpT0VHzEk3Kkj5qNkhY7XD8DYZXqxcbdZSGq_CeBcOiey5hDpuEuEoTH-b3qCNR9n5YWTxxUGC0u2xGNhOr1fE=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmMnjdxUXNeQ1YzxCq5-kWIMiUW_xobNj4ac5JtgDrT0WhXynE8uWlTX0XC5FG20AL0blOclIe_CROlh_abEM0ZtVHVBTohTWD46WaDFvMd-dIVq3r6uX8cAQZXDgJQpGWpVmsvRkFaGji8=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmO-5Wyyq9accB9trm-BsgxKKAwSfCJRdHrnnO2yMtQ3CWY4WLxyLMV4fOep5PkeLAkbStrwz4iffWNumrJedid-6bWUm211PUNWqkS9K0IKBKtpOn3nUW0aj_1_OL1938xBMivawUeitFmw=k-no",,,,,,,,,,,,,,,,,,,,"Google",,,"52",,,"432","2026-08-08T17:19:42.857Z","Direct Detail URL: https://www.google.com/maps/place/MoroGrill+-+Urdesa/@-2.1348707,-79.8980443,13.81z/data=!4m10!1m2!2m1!1smorogrill!3m6!1s0x902d6d7f6e0fdf2f:0x6850d0f70433d02d!8m2!3d-2.1656068!4d-79.9093192!15sCgltb3JvZ3JpbGxaCyIJbW9yb2dyaWxskgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11s195xvnt?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Guayacanes 310 entre la 3ra y la cuarta","false","Regreso!!",,"MoroGrill - Urdesa","4.3",,"https://www.google.com/maps/search/?api=1&query=MoroGrill%20-%20Urdesa&query_place_id=ChIJL98Pbn9tLZARLdAzBPfQUGg",
"Guayacanes 310 entre la 3ra y la cuarta, 090507 Guayaquil, Ecuador","Restaurante","Restaurante","7516737537427361837","Guayaquil","EC","0x902d6d7f6e0fdf2f:0x6850d0f70433d02d",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmMp-Z0_3QQ_yB8KLvsC7YNBSBPmiMENigeIP1pKNoaU4PYGt-5zyRaGCh-CsO44Y3kcpIxqHcBqttYJWLA5KCtyE5NJnR8gw8Bqvt4CrdbhiyyIURUrsmZ7pVmXDmIjx49cILr0Q=w408-h408-k-no","false","false","/g/11s195xvnt","es-419","0","-2.1656068","-79.9093192",,"Urdesa","es","false","ChIJL98Pbn9tLZARLdAzBPfQUGg","090507","$10-15","Hace 11 meses","2025-09-03T02:32:13.466Z",,,,,,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2xNMFJGOHRaVGh3Ylc5V1FtUm1kMVF5UkVSYWFVRRAB",,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"2",,,"432","2026-08-08T17:19:42.857Z","Direct Detail URL: https://www.google.com/maps/place/MoroGrill+-+Urdesa/@-2.1348707,-79.8980443,13.81z/data=!4m10!1m2!2m1!1smorogrill!3m6!1s0x902d6d7f6e0fdf2f:0x6850d0f70433d02d!8m2!3d-2.1656068!4d-79.9093192!15sCgltb3JvZ3JpbGxaCyIJbW9yb2dyaWxskgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11s195xvnt?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","1",,"Guayacanes 310 entre la 3ra y la cuarta","false","Pésima atención fuimos con nuestras amistades y nuestros hijos y nos tuvieron esperando más de 2 horas y si no se acerca uno a decirles si nos podrían decir si, si nos iban atender dijeron que no, de paso ni siquiera se toma las molestias de ser honestos y no hacernos perder el tiempo y más aún cuando íbamos en familia me llevé una muy mala impresión y eso que era mi primera vez en ir",,"MoroGrill - Urdesa","4.3",,"https://www.google.com/maps/search/?api=1&query=MoroGrill%20-%20Urdesa&query_place_id=ChIJL98Pbn9tLZARLdAzBPfQUGg",
"Guayacanes 310 entre la 3ra y la cuarta, 090507 Guayaquil, Ecuador","Restaurante","Restaurante","7516737537427361837","Guayaquil","EC","0x902d6d7f6e0fdf2f:0x6850d0f70433d02d",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmMp-Z0_3QQ_yB8KLvsC7YNBSBPmiMENigeIP1pKNoaU4PYGt-5zyRaGCh-CsO44Y3kcpIxqHcBqttYJWLA5KCtyE5NJnR8gw8Bqvt4CrdbhiyyIURUrsmZ7pVmXDmIjx49cILr0Q=w408-h408-k-no","false","false","/g/11s195xvnt","es-419","0","-2.1656068","-79.9093192",,"Urdesa",,"false","ChIJL98Pbn9tLZARLdAzBPfQUGg","090507","$10-15","Hace 11 meses","2025-09-02T22:24:00.222Z",,,,,,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT21SclgyMTJTRVF6YTFGYU1YbFhRVkphVjFoTWFrRRAB",,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"1",,,"432","2026-08-08T17:19:42.857Z","Direct Detail URL: https://www.google.com/maps/place/MoroGrill+-+Urdesa/@-2.1348707,-79.8980443,13.81z/data=!4m10!1m2!2m1!1smorogrill!3m6!1s0x902d6d7f6e0fdf2f:0x6850d0f70433d02d!8m2!3d-2.1656068!4d-79.9093192!15sCgltb3JvZ3JpbGxaCyIJbW9yb2dyaWxskgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11s195xvnt?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Guayacanes 310 entre la 3ra y la cuarta","false",,,"MoroGrill - Urdesa","4.3",,"https://www.google.com/maps/search/?api=1&query=MoroGrill%20-%20Urdesa&query_place_id=ChIJL98Pbn9tLZARLdAzBPfQUGg",
"Guayacanes 310 entre la 3ra y la cuarta, 090507 Guayaquil, Ecuador","Restaurante","Restaurante","7516737537427361837","Guayaquil","EC","0x902d6d7f6e0fdf2f:0x6850d0f70433d02d",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmMp-Z0_3QQ_yB8KLvsC7YNBSBPmiMENigeIP1pKNoaU4PYGt-5zyRaGCh-CsO44Y3kcpIxqHcBqttYJWLA5KCtyE5NJnR8gw8Bqvt4CrdbhiyyIURUrsmZ7pVmXDmIjx49cILr0Q=w408-h408-k-no","false","true","/g/11s195xvnt","es-419","0","-2.1656068","-79.9093192",,"Urdesa",,"false","ChIJL98Pbn9tLZARLdAzBPfQUGg","090507","$10-15","Hace 11 meses","2025-09-02T14:10:17.502Z",,,,,,,,,"Ruidoso, pero se puede hablar",,,,"$10-15",,"Apto para grupos de todos los tamaños","De 10 a 30 min",,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT2pOTExXc3hiMjlwVVZwVUxVTXdWa2xLVDJGemFsRRAB",,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"5",,,"432","2026-08-08T17:19:42.857Z","Direct Detail URL: https://www.google.com/maps/place/MoroGrill+-+Urdesa/@-2.1348707,-79.8980443,13.81z/data=!4m10!1m2!2m1!1smorogrill!3m6!1s0x902d6d7f6e0fdf2f:0x6850d0f70433d02d!8m2!3d-2.1656068!4d-79.9093192!15sCgltb3JvZ3JpbGxaCyIJbW9yb2dyaWxskgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11s195xvnt?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Guayacanes 310 entre la 3ra y la cuarta","false",,,"MoroGrill - Urdesa","4.3",,"https://www.google.com/maps/search/?api=1&query=MoroGrill%20-%20Urdesa&query_place_id=ChIJL98Pbn9tLZARLdAzBPfQUGg",
"Guayacanes 310 entre la 3ra y la cuarta, 090507 Guayaquil, Ecuador","Restaurante","Restaurante","7516737537427361837","Guayaquil","EC","0x902d6d7f6e0fdf2f:0x6850d0f70433d02d",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmMp-Z0_3QQ_yB8KLvsC7YNBSBPmiMENigeIP1pKNoaU4PYGt-5zyRaGCh-CsO44Y3kcpIxqHcBqttYJWLA5KCtyE5NJnR8gw8Bqvt4CrdbhiyyIURUrsmZ7pVmXDmIjx49cILr0Q=w408-h408-k-no","false","true","/g/11s195xvnt","es-419","0","-2.1656068","-79.9093192",,"Urdesa","es","false","ChIJL98Pbn9tLZARLdAzBPfQUGg","090507","$10-15","Hace 11 meses","2025-08-24T23:31:34.252Z",,,,,,,,,"Ruido moderado","Estacionamiento gratuito en la calle, Estacionamiento pagado en la calle",,,"$20-25",,"Entre 5 y 8 personas","Sin espera",,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT21GeWRXSlhSR1JHTFZkRGJWUkljMWQwWVRWWk5XYxAB",,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"50",,,"432","2026-08-08T17:19:42.857Z","Direct Detail URL: https://www.google.com/maps/place/MoroGrill+-+Urdesa/@-2.1348707,-79.8980443,13.81z/data=!4m10!1m2!2m1!1smorogrill!3m6!1s0x902d6d7f6e0fdf2f:0x6850d0f70433d02d!8m2!3d-2.1656068!4d-79.9093192!15sCgltb3JvZ3JpbGxaCyIJbW9yb2dyaWxskgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11s195xvnt?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Guayacanes 310 entre la 3ra y la cuarta","false","Bastante afluencia en horario de almuerzo los fines de semana. Se encuetra disponibilidad inmediata posterior de las 3 de la tarde.",,"MoroGrill - Urdesa","4.3",,"https://www.google.com/maps/search/?api=1&query=MoroGrill%20-%20Urdesa&query_place_id=ChIJL98Pbn9tLZARLdAzBPfQUGg",
"Guayacanes 310 entre la 3ra y la cuarta, 090507 Guayaquil, Ecuador","Restaurante","Restaurante","7516737537427361837","Guayaquil","EC","0x902d6d7f6e0fdf2f:0x6850d0f70433d02d",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmMp-Z0_3QQ_yB8KLvsC7YNBSBPmiMENigeIP1pKNoaU4PYGt-5zyRaGCh-CsO44Y3kcpIxqHcBqttYJWLA5KCtyE5NJnR8gw8Bqvt4CrdbhiyyIURUrsmZ7pVmXDmIjx49cILr0Q=w408-h408-k-no","false","false","/g/11s195xvnt","es-419","0","-2.1656068","-79.9093192",,"Urdesa",,"false","ChIJL98Pbn9tLZARLdAzBPfQUGg","090507","$10-15","Hace 11 meses","2025-08-24T20:02:03.969Z",,,,,,,,,,,,,"$15-20",,,,,,,"5","5","4","Ci9DQUlRQUNvZENodHljRjlvT25WTU5ubE5ZbXhOY2pOVk5rcEpXVmxGVVZoQ2FHYxAB",,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"0",,,"432","2026-08-08T17:19:42.857Z","Direct Detail URL: https://www.google.com/maps/place/MoroGrill+-+Urdesa/@-2.1348707,-79.8980443,13.81z/data=!4m10!1m2!2m1!1smorogrill!3m6!1s0x902d6d7f6e0fdf2f:0x6850d0f70433d02d!8m2!3d-2.1656068!4d-79.9093192!15sCgltb3JvZ3JpbGxaCyIJbW9yb2dyaWxskgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11s195xvnt?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","4",,"Guayacanes 310 entre la 3ra y la cuarta","false",,,"MoroGrill - Urdesa","4.3",,"https://www.google.com/maps/search/?api=1&query=MoroGrill%20-%20Urdesa&query_place_id=ChIJL98Pbn9tLZARLdAzBPfQUGg",
"Guayacanes 310 entre la 3ra y la cuarta, 090507 Guayaquil, Ecuador","Restaurante","Restaurante","7516737537427361837","Guayaquil","EC","0x902d6d7f6e0fdf2f:0x6850d0f70433d02d",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmMp-Z0_3QQ_yB8KLvsC7YNBSBPmiMENigeIP1pKNoaU4PYGt-5zyRaGCh-CsO44Y3kcpIxqHcBqttYJWLA5KCtyE5NJnR8gw8Bqvt4CrdbhiyyIURUrsmZ7pVmXDmIjx49cILr0Q=w408-h408-k-no","false","false","/g/11s195xvnt","es-419","0","-2.1656068","-79.9093192",,"Urdesa",,"false","ChIJL98Pbn9tLZARLdAzBPfQUGg","090507","$10-15","Hace 11 meses","2025-08-23T17:37:39.745Z",,,,,,,,,,,,,,,,,,,,"1","1","1","Ci9DQUlRQUNvZENodHljRjlvT25rMU4xSkRabTQzZDBwRFdqQnlkR2R6WlhZNWNYYxAB",,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"6",,,"432","2026-08-08T17:19:42.857Z","Direct Detail URL: https://www.google.com/maps/place/MoroGrill+-+Urdesa/@-2.1348707,-79.8980443,13.81z/data=!4m10!1m2!2m1!1smorogrill!3m6!1s0x902d6d7f6e0fdf2f:0x6850d0f70433d02d!8m2!3d-2.1656068!4d-79.9093192!15sCgltb3JvZ3JpbGxaCyIJbW9yb2dyaWxskgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11s195xvnt?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","1",,"Guayacanes 310 entre la 3ra y la cuarta","false",,,"MoroGrill - Urdesa","4.3",,"https://www.google.com/maps/search/?api=1&query=MoroGrill%20-%20Urdesa&query_place_id=ChIJL98Pbn9tLZARLdAzBPfQUGg",
"Guayacanes 310 entre la 3ra y la cuarta, 090507 Guayaquil, Ecuador","Restaurante","Restaurante","7516737537427361837","Guayaquil","EC","0x902d6d7f6e0fdf2f:0x6850d0f70433d02d",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmMp-Z0_3QQ_yB8KLvsC7YNBSBPmiMENigeIP1pKNoaU4PYGt-5zyRaGCh-CsO44Y3kcpIxqHcBqttYJWLA5KCtyE5NJnR8gw8Bqvt4CrdbhiyyIURUrsmZ7pVmXDmIjx49cILr0Q=w408-h408-k-no","false","false","/g/11s195xvnt","es-419","0","-2.1656068","-79.9093192",,"Urdesa",,"false","ChIJL98Pbn9tLZARLdAzBPfQUGg","090507","$10-15","Hace 11 meses","2025-08-10T23:02:24.523Z",,,,,,,,,,,,,"$5-10",,,,,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT2toamNEQkNObWR3UVZCUlQwZGlXVFpIUVdWbVVrRRAB",,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"0",,,"432","2026-08-08T17:19:42.857Z","Direct Detail URL: https://www.google.com/maps/place/MoroGrill+-+Urdesa/@-2.1348707,-79.8980443,13.81z/data=!4m10!1m2!2m1!1smorogrill!3m6!1s0x902d6d7f6e0fdf2f:0x6850d0f70433d02d!8m2!3d-2.1656068!4d-79.9093192!15sCgltb3JvZ3JpbGxaCyIJbW9yb2dyaWxskgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11s195xvnt?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Guayacanes 310 entre la 3ra y la cuarta","false",,,"MoroGrill - Urdesa","4.3",,"https://www.google.com/maps/search/?api=1&query=MoroGrill%20-%20Urdesa&query_place_id=ChIJL98Pbn9tLZARLdAzBPfQUGg",
"Guayacanes 310 entre la 3ra y la cuarta, 090507 Guayaquil, Ecuador","Restaurante","Restaurante","7516737537427361837","Guayaquil","EC","0x902d6d7f6e0fdf2f:0x6850d0f70433d02d",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmMp-Z0_3QQ_yB8KLvsC7YNBSBPmiMENigeIP1pKNoaU4PYGt-5zyRaGCh-CsO44Y3kcpIxqHcBqttYJWLA5KCtyE5NJnR8gw8Bqvt4CrdbhiyyIURUrsmZ7pVmXDmIjx49cILr0Q=w408-h408-k-no","false","false","/g/11s195xvnt","es-419","0","-2.1656068","-79.9093192",,"Urdesa",,"false","ChIJL98Pbn9tLZARLdAzBPfQUGg","090507","$10-15","Hace un año","2025-08-07T01:31:02.320Z",,,,,,"Hay suficiente espacio",,,,,,,"$15-20",,"3 o 4 personas","De 30 a 60 min",,"Cena",,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT2psNVRrZzRla2R3VEVaUlMxRkZWSFZUY1Vkek4wRRAB",,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"2",,,"432","2026-08-08T17:19:42.857Z","Direct Detail URL: https://www.google.com/maps/place/MoroGrill+-+Urdesa/@-2.1348707,-79.8980443,13.81z/data=!4m10!1m2!2m1!1smorogrill!3m6!1s0x902d6d7f6e0fdf2f:0x6850d0f70433d02d!8m2!3d-2.1656068!4d-79.9093192!15sCgltb3JvZ3JpbGxaCyIJbW9yb2dyaWxskgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11s195xvnt?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Guayacanes 310 entre la 3ra y la cuarta","false",,,"MoroGrill - Urdesa","4.3",,"https://www.google.com/maps/search/?api=1&query=MoroGrill%20-%20Urdesa&query_place_id=ChIJL98Pbn9tLZARLdAzBPfQUGg",
"Guayacanes 310 entre la 3ra y la cuarta, 090507 Guayaquil, Ecuador","Restaurante","Restaurante","7516737537427361837","Guayaquil","EC","0x902d6d7f6e0fdf2f:0x6850d0f70433d02d",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmMp-Z0_3QQ_yB8KLvsC7YNBSBPmiMENigeIP1pKNoaU4PYGt-5zyRaGCh-CsO44Y3kcpIxqHcBqttYJWLA5KCtyE5NJnR8gw8Bqvt4CrdbhiyyIURUrsmZ7pVmXDmIjx49cILr0Q=w408-h408-k-no","false","true","/g/11s195xvnt","es-419","0","-2.1656068","-79.9093192",,"Urdesa","es","false","ChIJL98Pbn9tLZARLdAzBPfQUGg","090507","$10-15","Editado Hace un año","2025-08-05T21:37:23.430Z",,"2025-08-04T19:04:58.000Z","Hola que día y hora le ocurrió? Desde que le tomaron la orden esperó 1 hora? Que extraño no tenemos reporte de caída de servicio. Si hemos tenido alta demanda el fin de semana pero todas las mesas han sido atendidas sin novedad. No hemos tenido mesas que se hayan levantado y se hayan ido sin atención ",,,,,,"No lo sé",,,,"$20-25",,"No lo sé","Más de 1 hora",,,,"1","1","1","Ci9DQUlRQUNvZENodHljRjlvT21VeFRqVkRlRVpYTVdkMFExaExOVGN4ZG5kdE1FRRAB",,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"14",,,"432","2026-08-08T17:19:42.857Z","Direct Detail URL: https://www.google.com/maps/place/MoroGrill+-+Urdesa/@-2.1348707,-79.8980443,13.81z/data=!4m10!1m2!2m1!1smorogrill!3m6!1s0x902d6d7f6e0fdf2f:0x6850d0f70433d02d!8m2!3d-2.1656068!4d-79.9093192!15sCgltb3JvZ3JpbGxaCyIJbW9yb2dyaWxskgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11s195xvnt?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","1",,"Guayacanes 310 entre la 3ra y la cuarta","false","Más de una hora esperando, tuve que salir de ahí e ir a comer a otra parte.
ACTUALIZACIÓN: soy Uber y no comí ahí, en cambio estuve esperando el pedido de un cliente que canceló el pedido por demorar demasiado exactamente una hora y fué una pésima experiencia para el cliente y yo perdí mi tiempo.",,"MoroGrill - Urdesa","4.3",,"https://www.google.com/maps/search/?api=1&query=MoroGrill%20-%20Urdesa&query_place_id=ChIJL98Pbn9tLZARLdAzBPfQUGg",
