"address","businessProfileId","categories/0","categoryName","cid","city","countryCode","fid","hotelStars","imageUrl","isAdvertisement","isLocalGuide","kgmid","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Accesibilidad en silla de ruedas","reviewContext/Espacios para estacionar","reviewContext/Estacionamiento","reviewContext/Eventos especiales","reviewContext/Nivel de ruido","reviewContext/Opciones de estacionamiento","reviewContext/Platos recomendados","reviewContext/Platos vegetarianos","reviewContext/Precio por persona","reviewContext/Reservas","reviewContext/Tamaño del grupo","reviewContext/Tiempo de espera","reviewContext/Tipo de asiento","reviewContext/Tipo de comida","reviewContext/Tipo de pedido","reviewDetailedRating/Ambiente","reviewDetailedRating/Comida","reviewDetailedRating/Servicio","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador",,"Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlKCfK7p20L6UZJH8a3ywp9UmZ1r9mjAlzWK5yoQCPKkU0CYH_Rlv-MTIef_bmARP5yy7Ispv5C3KG0j_dszzrXNMl7e1zshIO-YKsl2Osr456b4867QPh0xhiAfOKG0LvVWsT9Eg=w408-h306-k-no","false","true","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este","es","false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 5 meses","2026-03-11T08:33:34.819Z",,,,,,,,"Silencioso, agradable para conversar",,,,"Más de $50",,"Más de 9 personas, Apto para grupos de todos los tamaños","De 10 a 30 min",,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT21JM2QxcFNVMEp5U1VkaFdXSkRWVmd3VVdWck9FRRAB",,,,,,,,,,"Google",,,"10",,,"1212","2026-08-11T21:58:01.061Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.1521047,-79.9304661,12.71z/data=!4m12!1m2!2m1!1sparrilla+punta+del+este!3m8!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!9m1!1b1!15sChdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwOS4wIKXMDSoASAFQAw%3D%3D","5",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false","Un excelente y rapido servicio acompañado de un buen ambiente y musica. Fui por mi cumpleaños y nos dieron un servicio de calidad, nos atendieron y llegaron con la comida entre unos 10 a 15 minutos. Pedimos una gran parrillada y fue la mejor que he comido. Creo que este sera mi lugar favorito para algun evento asi de importante. El unico inconveniente que tengo es por el estacionamiento porque la bajado es algo empinada, pero eso no opaca lo bueno que es este restaurante. 5 estrellas",,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador",,"Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlKCfK7p20L6UZJH8a3ywp9UmZ1r9mjAlzWK5yoQCPKkU0CYH_Rlv-MTIef_bmARP5yy7Ispv5C3KG0j_dszzrXNMl7e1zshIO-YKsl2Osr456b4867QPh0xhiAfOKG0LvVWsT9Eg=w408-h306-k-no","false","true","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este","es","false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace un año","2025-04-09T03:38:25.627Z",,,,,,,,,,"Partillada",,"$5-10",,,,,"Otro","Consumo en el lugar","5","5","5","ChZDSUhNMG9nS0VJQ0FnTURJdXJ5OWJREAE","https://lh3.googleusercontent.com/grass-cs/ACvplmOzIH8Pf55jP7hqPPW19nyEWOHfDgKKhroU6JMjGpVod_aL4Kw7Jugc4j7656EHXFUIREMJZJuId3QQBiUqt7T3J7qz2bFlKhQg7XFgqmVkrQCtpoBRx-M34HpKefVHj0oxoZrA=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmODVTy3oEDtsBY48icqQMj1NaBtcC0ROsJ3meLMJMNMU9UcNFuM9k43U36EEJCP9n58RbjCT8ZLz_wLEUkoulc3bMDkaHLVor6p88phpJClCysbNZhabZn-htfQ5ovqOArULpZn=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmM-b9kmCUV3EOEkwVj0PnqPGvI-YMtSemf6zUOPXuumMDyQdp4eo4746HvPjZcmTRChyt6kxq77zy-sp5fIt-1GVPHmOYGiQN_7uz_HEhrO1SToXwYOc4QAn43N2A4CuvVgeQQ1Gg=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmOys4r-HiaNApdjI8n8MkUlLhSVuEZZQ4LiUr6T0ZHHmJuCaaPQlAcRL2U4ALKE928nQM9E-q0-x6LagZOYExCyY2ps3nDdLkhK1aFmLDOFX0UGwe9UA--XpclEcDg5Efz6ay-V=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmPUDCvyPbZfHX98admxOrvPT8nixyNksqnpYXlS2AxwxAYIsCrJzdgSWPdipEDROLzX54kSKnCQgGF2YB1AbzWC-ex8-rDLmLikHpROLl1lUhD2cPzWl88pO07RUQsQ1Xc52EbJ=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmNKK2R1llnUovr7U0HGPjH-SFpJDI1yuiEipyB-qz2y89HjImHBCoHFwoeqjyc7Wxc_3Fp7LnZn4eERwkmBr9MgP8MPJsX_JsIyqDlzKcu5A4CnDRJ4yrPB5eO0PHrd3-wt1PA=k-no",,,,"Google",,,"94",,,"1212","2026-08-11T21:58:01.061Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.1521047,-79.9304661,12.71z/data=!4m12!1m2!2m1!1sparrilla+punta+del+este!3m8!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!9m1!1b1!15sChdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwOS4wIKXMDSoASAFQAw%3D%3D","5",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false","Descubrí este sitio el año pasado , 2024 , venden buenos almuerzos, parrilladas, arroz con menestra, moros, sus cortes son preparados a la perfección y de buen tamaño.",,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador",,"Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlKCfK7p20L6UZJH8a3ywp9UmZ1r9mjAlzWK5yoQCPKkU0CYH_Rlv-MTIef_bmARP5yy7Ispv5C3KG0j_dszzrXNMl7e1zshIO-YKsl2Osr456b4867QPh0xhiAfOKG0LvVWsT9Eg=w408-h306-k-no","false","true","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este","es","false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 2 años","2024-03-26T04:20:26.469Z",,,,,,,,,,"Parrillada Doble Con Moro",,"$10-15",,,,,"Cena","Consumo en el lugar","5","5","5","ChdDSUhNMG9nS0VJQ0FnSUNEb3VIM213RRAB","https://lh3.googleusercontent.com/grass-cs/ACvplmODpww_-niiZKjq6JD4UZWLw5U4lSn5uEoUF0KKuFIY2FIWXG0PzUzCbtshgOw296xZzO3DnPzYItaLttKsaRPNr-iSjRXjjIPkuWt0cZhGsesk1iFppE0IqXT-vZ07PHlWIJ8o=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmPgQopby7TOpHkLBt9a4DN4byA0t2VUWFqHhkFpwOKtwvv-iNx-qc2gjNM3lHZIa9ARJAZN64gLWEHfbUoWs5tsHXxKLcsJKAovTHJGA-mBlDQ9IYy0VGr7mq6-ANBf9agGgMtZwQ=k-no",,,,,,,,"Google",,,"213",,,"1212","2026-08-11T21:58:01.061Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.1521047,-79.9304661,12.71z/data=!4m12!1m2!2m1!1sparrilla+punta+del+este!3m8!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!9m1!1b1!15sChdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwOS4wIKXMDSoASAFQAw%3D%3D","5",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false","Hace tiempo que no iba, ahora están en la parte de arriba y el local es bastante amplio, nos atendieron rápido y muy atento el mesero, me encantó la chuleta con el chimichurri, la ensalada rusa estuvo muy rica, hay que regresar definitivamente.",,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador",,"Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlKCfK7p20L6UZJH8a3ywp9UmZ1r9mjAlzWK5yoQCPKkU0CYH_Rlv-MTIef_bmARP5yy7Ispv5C3KG0j_dszzrXNMl7e1zshIO-YKsl2Osr456b4867QPh0xhiAfOKG0LvVWsT9Eg=w408-h306-k-no","false","true","/g/1tflyy__","es-419","2","-2.1361111","-79.9005556",,"Alborada Este","es","false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 2 años","2024-05-27T02:39:06.643Z",,,,,"Vas a tardar en estacionar","Es gratuito, subterráneo.",,,"Estacionamiento gratuito, Estacionamiento gratuito en la calle, Estacionamiento pagado en la calle, Estacionamiento gratuito","Partillada, Moro Con Costillas de Cerdo, Milanesas A la Politana Exquisitas, Menestra Con Moro, Moro Con Menestra Para la Parrillada",,"$5-10",,,,,"Cena","Consumo en el lugar","5","5","5","ChZDSUhNMG9nS0VJQ0FnSURUX2NQM0NREAE","https://lh3.googleusercontent.com/grass-cs/ACvplmNIdZFM4T6CcCDrqcwEfYkO7TDyCWdrH4ahDROCM-tqovBcQrmNGyuYBRJ9emDpY3OcRNMZwH-qk7xnN8A8L2E_CNd9m2SHhwvAqUlSS2fQv_Yhnh3custFLmoaO29NobcZY1zp4A=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmNA-e0hWvWiUdTKDlsFdCxTy112G-xwz_EjQFGMHprcrY5I83lo-nLqmXYkDXFqavYk-lrP-8q1ie_zDGT_Nd3iZs6a7MSUEHtwp2eK0eu_Slq5eiQpLjEElKibeLIbze63CsZg=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmMYH4pQy1uVV7ctMIkjCrYyDeVkqSR_ojPGkRhbg94jmZ31lN2DKO2eTUYNaZ8iR1T6p5aGHKJ-6EqJCECRrEiyC22ndxW3oiaimzhN4ZdJtG91PQA0OWPIxm2A3rvlwOZK9ipHGA=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmNx3qoYrUWVFiLLaDRNZxiZjz9ztVnJMAiYlsoN122-D51R0-yxzLsRZZhoIL4-0SWOOr5LmzUQAA9A09HZrGzD9e1tCqnSqh7v2V7fEljIPEV7bsh05qCHKgPOIgIgZK9g2PIJ=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmMYa-mM0JRxWarcMyzBIwQlQvLrC-RAjm4GLa2edjImnMrQFnSe_J6CpUvA_VwDj6uXsKJWdAPdS-9wASsdczsXkyXo3xj3spK2Y5roqzobseK0qtj_oQYMLXdX8LBUPcfV9-0EjQ=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmMeUf3ofkArj2BlEtN5vBY3aipoX-u_uAJKiXwDoJsLRQQSrCojhbocSGtBI553GglKWCIo0oF06s7Sr7W219Dk_b2K4lT5a1y6fYE9yCEM2FMeqt-MXydCIWuDoLdkAmqg_K-i=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmM0CQas1ssqo0xJRYQChUiE807-rUVo9T-_hw03Oktgy-9bh7j344_7Jdkwec8u2sA5vq43qAZxDrjlEzHlYCHJfZ3eCQcOBOFvAwkBfdNwWQBMZ4pBH2LWLo0XBAVBsevM4tpW4w=k-no",,,"Google",,,"90",,,"1212","2026-08-11T21:58:01.061Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.1521047,-79.9304661,12.71z/data=!4m12!1m2!2m1!1sparrilla+punta+del+este!3m8!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!9m1!1b1!15sChdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwOS4wIKXMDSoASAFQAw%3D%3D","5",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false","Buena comida, sale a la mesa en tiempo prudencial, te ponen chimichurri, ají y salsa de queso con pan baguette mientras esperas el plato fuerte. Precios razonables.",,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador",,"Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlKCfK7p20L6UZJH8a3ywp9UmZ1r9mjAlzWK5yoQCPKkU0CYH_Rlv-MTIef_bmARP5yy7Ispv5C3KG0j_dszzrXNMl7e1zshIO-YKsl2Osr456b4867QPh0xhiAfOKG0LvVWsT9Eg=w408-h306-k-no","false","true","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este","es","false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 6 años","2020-07-06T23:28:21.260Z",,,,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUM4OW9DMVV3EAE","https://lh3.googleusercontent.com/grass-cs/ACvplmNplLxawcYbv0mNnyD7t1JU1z74rV2WjnULEOOsG7wV3WInvg58kCks6crh6nU_v6X0n1cb2XzeX3wNmiwnYNFZKpd56tVBNetZSUZd4zaYcKOp9o8jyl5ycJ8B77JYzoEj5XE=k-no",,,,,,,,,"Google",,,"32",,,"1212","2026-08-11T21:58:01.061Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.1521047,-79.9304661,12.71z/data=!4m12!1m2!2m1!1sparrilla+punta+del+este!3m8!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!9m1!1b1!15sChdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwOS4wIKXMDSoASAFQAw%3D%3D","3",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false","Buena comida, pero el lugar muy anticuado y simple, necesita remodelarse de urgencia.",,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador",,"Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlKCfK7p20L6UZJH8a3ywp9UmZ1r9mjAlzWK5yoQCPKkU0CYH_Rlv-MTIef_bmARP5yy7Ispv5C3KG0j_dszzrXNMl7e1zshIO-YKsl2Osr456b4867QPh0xhiAfOKG0LvVWsT9Eg=w408-h306-k-no","false","true","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este","es","false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 7 años","2019-01-20T07:24:37.103Z",,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURJMDlLRG9BRRAB","https://lh3.googleusercontent.com/grass-cs/ACvplmOl1mMmtilSfUASL3M9vhDCb0_zxxFoehbG9amXWKGcH8z3ssYEzm7o5AxEiGQr0lm_XJdl4mjvERT9WfeoKcuxQYnxdPw8J-NVbZ0iwV0nKPfLGiZUan704wQlrrIzLOfKdUHD=k-no",,,,,,,,,"Google",,,"28",,,"1212","2026-08-11T21:58:01.061Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.1521047,-79.9304661,12.71z/data=!4m12!1m2!2m1!1sparrilla+punta+del+este!3m8!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!9m1!1b1!15sChdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwOS4wIKXMDSoASAFQAw%3D%3D","5",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false","La comida muy buena, somos una pareja y comimos moro con carne y arroz con menestra y costilla y una jarra de limonada por un costo de 23$. Aparcamiento gratuito, salón grande, camareros eficientes.",,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador",,"Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlKCfK7p20L6UZJH8a3ywp9UmZ1r9mjAlzWK5yoQCPKkU0CYH_Rlv-MTIef_bmARP5yy7Ispv5C3KG0j_dszzrXNMl7e1zshIO-YKsl2Osr456b4867QPh0xhiAfOKG0LvVWsT9Eg=w408-h306-k-no","false","true","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este","es","false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 8 años","2018-04-29T19:12:39.223Z",,,,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURndVlQNFl3EAE","https://lh3.googleusercontent.com/grass-cs/ACvplmM5ImfdfqCWjdpTPCj7JaNjzndNj4C3S7kMLFvwt8bTLvO6k3jiP9kX3BM_WtYND9Ffo8DMWofGLopBrrYT7vjN02CwrTjytXSAjNQwg5eBub4vpeejVR5jTMHv9izyQswwjz7v=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmMvwyUbC1ZA0P3QgyO49rK4G2CRyUD6X9dWqbSDVYS_8Hx_4TbE-LO_SbEFMVfeWUbdnFwjlJeVDQcUXx4WCK3_l6ach_uRDiFFRauc53UheWTtL1s-ShI49yPI-DXE7jE9vdCa8Q=k-no",,,,,,,,"Google",,,"26",,,"1212","2026-08-11T21:58:01.061Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.1521047,-79.9304661,12.71z/data=!4m12!1m2!2m1!1sparrilla+punta+del+este!3m8!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!9m1!1b1!15sChdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwOS4wIKXMDSoASAFQAw%3D%3D","5",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false","Servicio excelente, comida muy buena, hay show de canto martes y viernes en la noche, aparte de su promoción de 2x1 en parrilladas, para obtener la promoción es solo con pagos en efectivo",,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador",,"Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlKCfK7p20L6UZJH8a3ywp9UmZ1r9mjAlzWK5yoQCPKkU0CYH_Rlv-MTIef_bmARP5yy7Ispv5C3KG0j_dszzrXNMl7e1zshIO-YKsl2Osr456b4867QPh0xhiAfOKG0LvVWsT9Eg=w408-h306-k-no","false","true","/g/1tflyy__","es-419","1","-2.1361111","-79.9005556",,"Alborada Este","es","false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 5 años","2020-08-15T13:43:51.625Z",,,,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNDbk9fMEdBEAE","https://lh3.googleusercontent.com/grass-cs/ACvplmO7D7y4S3wipCEg9yq0CRMILTrTpnjiMd1KFgS_TI-oYiCnpcwm-CabBrD0bUoGroYgxaglPUZFuVF4waAeFp85_u-SsgU_E8MeXKotkDEtPKkL8DS3CUttnj2lEX1Go2cnb0FP=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmNG0jm_WsN2HJ1T1OfMo-cgjFCzMewc5dqtsyX4ptqG6zRj7fLRs1iweRI6yBM8N3pO5NkYxpAUmkIOTiVNdAjSi1W_H4F5IYLn353RJjMqtUo9lmhqk6LewP8-Aq3ByDaZ4ow=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmOJeecd71GFAwMyfvRQepCVfJOAHsgP4AD7wzmK5nFpr-7WmUwVqZK6ryXMlOOnPEcQuC95UC8J_eoMuic49Dk6uDGAWkTNYxyZEB5dNEquZJcHhWljvaOmVIQUC_ai7zx84tlDzA=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmOf8kzKmdVF4ZcImpkM4LNH9oxL2X9FuUBG2Egj2wppUQHehdXbARLHEflxmp91_zGKcrjkgbV9XC_ZhaDBDXnJxS_GExva_aEfW-lLNY19Tgd0Ah2bIXL4WG6-xal9RVSHaz-o=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmOdeuJrF524gtdXDJ4uuBNT2Irpz7gfqBSf8gp4UBssoD9DwQbgw_d_16KZlVfIY8TzgsebfF3umJk7BxDJdUtviWMPSHTuDI-Dpa919zRo6t1fKvOFkdRusCD6K4uBhsyE4HCT5A=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmP2b9nRNPDb1Ra-UGsCp1_MrYfY1upbW-2ZMHUO8DJuGqWQT085RfpR0mcjnZJlO_tjPiu9xPallDMiO56M9hJktVz00qVaiyksqKWwrTH2gDIj4Q81czf7iyWjrs6SL9nJwSE=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmP1PaADxnVvjANt-PAGM6uoMWn8iQ_4HDhDdY17ktYk-GsE1RfFKgEAQAWLbni_nxoHZvOQ5o8cjJwxjBiqT0lv8vRQqKzaptwSdVrk88emOUmrS7UyFhS_D7BniVRIJTvUW9BG=k-no",,,"Google",,,"65",,,"1212","2026-08-11T21:58:01.061Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.1521047,-79.9304661,12.71z/data=!4m12!1m2!2m1!1sparrilla+punta+del+este!3m8!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!9m1!1b1!15sChdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwOS4wIKXMDSoASAFQAw%3D%3D","5",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false","Excelente atención, las carnes en su punto... Suaves jugosas y con buena sazón.",,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
