"address","businessProfileId","categories/0","categoryName","cid","city","countryCode","fid","hotelStars","imageUrl","isAdvertisement","isLocalGuide","kgmid","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Accesibilidad en silla de ruedas","reviewContext/Adecuado para niños","reviewContext/Espacios para estacionar","reviewContext/Estacionamiento","reviewContext/Eventos especiales","reviewContext/Nivel de ruido","reviewContext/Opciones de estacionamiento","reviewContext/Platos recomendados","reviewContext/Platos vegetarianos","reviewContext/Precio por persona","reviewContext/Reservas","reviewContext/Tamaño del grupo","reviewContext/Tiempo de espera","reviewContext/Tipo de asiento","reviewContext/Tipo de comida","reviewContext/Tipo de pedido","reviewDetailedRating/Ambiente","reviewDetailedRating/Comida","reviewDetailedRating/Servicio","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Km 1.5, centro comercial las terrazas, Av. Samborondón, 092301 Samborondón, Ecuador","17403330057657806294","Restaurante","Restaurante","17449057002999564792","Samborondón","EC","0x902d6cf9b56ac915:0xf22780e52954c9f8",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWn_LGfVqQDIADuf4PXtktVJjfep-FMW3hAMMgFQq8Npeo6ZlgrvgN_rJ-XcOlAZ-T7c-ih9zLwmgJXN16z1cnkoq8NgFH90nBovvB2_UBO_bQvEEW8fkIzTI6wJkibDWvIatFdu=w426-h240-k-no","false","true","/g/11f158p9dc","es-419","0","-2.1416209","-79.8659024",,,"es","false","ChIJFclqtflsLZAR-MlUKeWAJ_I","092301","$10-15","Hace un mes","2026-06-30T18:50:01.771Z",,,,,,,,,"Ruido moderado",,,,"$15-20",,"2 personas","Sin espera",,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT25jMGRFUTJTVmhWUWtKQlYzQTBUM1Z4WDJJM04zYxAB","https://lh3.googleusercontent.com/grass-cs/ACvplmPjS8nyjX4ioIuuljvAj3d01TSGiAuEr_ldY0tvF7Nmo6y9irYl7lk3fipZd4RzRW_aC2ncG-WIT1UbQRQnfpQbhimkvZslVfRUaAcOxR0VfZGHauOb4m_q5eXPU0cSxO1CCJarw2XZ6mfX=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmOtkP2GP1Y57Sw8fLY5vdaW1DTQJydSi75bHXxIkRd1QFSj7GeeSlO3YkbeMmor9AOZuXXRD6SbGrTzMC4HQEfJQjEdr8_rwjMJ6rp22ToL9tXmJp_7DNp3J4Eidx56G1klfAdlS0Ld7ylE=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmOv4Ixj7IEMHhy4sJQ-iiJilLf9S3ebareJsWYtaXpjwNj7XXjbSD3K9nqJoOVtRWLH8PCRbZ_8hMW7Ivb5LaNedHhaqGQ4fWknvcLbWYtECXcpwjIfzOuopaqtnvTRLYDCT_vJ_yWFNdys=k-no",,,,,,,,,,,,,"Google",,,"291",,,"1019","2026-08-11T21:53:00.829Z","Direct Detail URL: https://www.google.com/maps/place/MoroGrill+-+C.C.+Las+Terrazas/@-2.1396246,-79.8682902,14.96z/data=!4m12!1m2!2m1!1sMoroGrill+!3m8!1s0x902d6cf9b56ac915:0xf22780e52954c9f8!8m2!3d-2.1416209!4d-79.8659024!9m1!1b1!15sCglNb3JvR3JpbGxaCyIJbW9yb2dyaWxskgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11f158p9dc?entry=ttu&g_ep=EgoyMDI2MDgwOS4wIKXMDSoASAFQAw%3D%3D","5",,"Km 1.5, centro comercial las terrazas, Av. Samborondón","false","Es un lugar acogedor, buen aire acondicionado, ahora con temática del mundial de fútbol, buenos precios, linda la presentación de los platos. Buen sabor.",,"MoroGrill - C.C. Las Terrazas","4.5",,"https://www.google.com/maps/search/?api=1&query=MoroGrill%20-%20C.C.%20Las%20Terrazas&query_place_id=ChIJFclqtflsLZAR-MlUKeWAJ_I",
"Km 1.5, centro comercial las terrazas, Av. Samborondón, 092301 Samborondón, Ecuador","17403330057657806294","Restaurante","Restaurante","17449057002999564792","Samborondón","EC","0x902d6cf9b56ac915:0xf22780e52954c9f8",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWn_LGfVqQDIADuf4PXtktVJjfep-FMW3hAMMgFQq8Npeo6ZlgrvgN_rJ-XcOlAZ-T7c-ih9zLwmgJXN16z1cnkoq8NgFH90nBovvB2_UBO_bQvEEW8fkIzTI6wJkibDWvIatFdu=w426-h240-k-no","false","true","/g/11f158p9dc","es-419","0","-2.1416209","-79.8659024",,,"es","false","ChIJFclqtflsLZAR-MlUKeWAJ_I","092301","$10-15","Hace 2 años","2024-04-30T20:49:26.688Z",,,,,,,,,,,"Sartenazo de Moro Y Chorizo Con Huevo",,"$5-10",,,,,"Cena","Consumo en el lugar","5","5","5","ChZDSUhNMG9nS0VJQ0FnSURqZ3BUb0dREAE","https://lh3.googleusercontent.com/grass-cs/ACvplmPvu34C9hfDWNccheoxS_Ea1we_2UKeKjbyC2oc1N8-TKyJvFQViwfdldLGGndcM31R5NmH1hiiv4ApAVb6sobv1Yjh4YhNx6ab72o6aJaHIkCDqEhvoARwEz__ACdTQ42XG4NZ=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmMCXOScWg22n3DBstufupTCDuFH5vCDS2caMFDEPeiPYhtvHRsFfozkRg-DzKMqYuTmWhrdBl3GpIgwx0iKphjaeg-YYvqRqTMxubzb-0uQgY_VV99cNW3K-pjzkgeI7957Bh0=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmOR_XnrRLlBDb-_VPt_kp9YJUwEQd7h7qswB4FwnWEYbN7hdjywQrrI5jJ-IgBMkxirwrKjdMcrEPTXAab-v4p8HWbKDkG1nsY_7CKRDU0qTacCiyiZe8Uqj1FyvxjZ_dHb5VBX0w=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmOhpVz3iJaRieZfvGHuFbZQoJH9CHPyz4EuSLacxO7OIQy1jeoy_ZAMWcN1TZFUAkYiW2tcQ1ESEXjzNZmv8Dkh1vvxaV8-sURmc5cOiEtOK5LihWC2aABeJcNyuig3H_PUIeJU=k-no",,,,,,,,,,,,"Google",,,"259",,,"1019","2026-08-11T21:53:00.829Z","Direct Detail URL: https://www.google.com/maps/place/MoroGrill+-+C.C.+Las+Terrazas/@-2.1396246,-79.8682902,14.96z/data=!4m12!1m2!2m1!1sMoroGrill+!3m8!1s0x902d6cf9b56ac915:0xf22780e52954c9f8!8m2!3d-2.1416209!4d-79.8659024!9m1!1b1!15sCglNb3JvR3JpbGxaCyIJbW9yb2dyaWxskgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11f158p9dc?entry=ttu&g_ep=EgoyMDI2MDgwOS4wIKXMDSoASAFQAw%3D%3D","5",,"Km 1.5, centro comercial las terrazas, Av. Samborondón","false","Un restaurante muy acogedor ubicado en el centro comercial Las Terrazas en la vía Samborondón. Ofrece deliciosa comida típica compuesta en gran parte por menestras y distintas proteínas.
Su plato estrella es el Sartenazo.
Tiene estacionamientos, cuenta con Wifi gratis y sobre todo la atención es excelentes.
Precios accesibles",,"MoroGrill - C.C. Las Terrazas","4.5",,"https://www.google.com/maps/search/?api=1&query=MoroGrill%20-%20C.C.%20Las%20Terrazas&query_place_id=ChIJFclqtflsLZAR-MlUKeWAJ_I",
"Km 1.5, centro comercial las terrazas, Av. Samborondón, 092301 Samborondón, Ecuador","17403330057657806294","Restaurante","Restaurante","17449057002999564792","Samborondón","EC","0x902d6cf9b56ac915:0xf22780e52954c9f8",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWn_LGfVqQDIADuf4PXtktVJjfep-FMW3hAMMgFQq8Npeo6ZlgrvgN_rJ-XcOlAZ-T7c-ih9zLwmgJXN16z1cnkoq8NgFH90nBovvB2_UBO_bQvEEW8fkIzTI6wJkibDWvIatFdu=w426-h240-k-no","false","true","/g/11f158p9dc","es-419","0","-2.1416209","-79.8659024",,,"es","false","ChIJFclqtflsLZAR-MlUKeWAJ_I","092301","$10-15","2 semanas atrás","2026-07-23T19:14:41.127Z",,,,,,,,,,,,,,,,,,,,"3","2","5","Ci9DQUlRQUNvZENodHljRjlvT2tsdE16ZENNR0pWZVRGSGEwRTNhbHBTV0c1TGRrRRAB",,,,,,,,,,,,,,,,"Google",,,"50",,,"1019","2026-08-11T21:53:00.829Z","Direct Detail URL: https://www.google.com/maps/place/MoroGrill+-+C.C.+Las+Terrazas/@-2.1396246,-79.8682902,14.96z/data=!4m12!1m2!2m1!1sMoroGrill+!3m8!1s0x902d6cf9b56ac915:0xf22780e52954c9f8!8m2!3d-2.1416209!4d-79.8659024!9m1!1b1!15sCglNb3JvR3JpbGxaCyIJbW9yb2dyaWxskgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11f158p9dc?entry=ttu&g_ep=EgoyMDI2MDgwOS4wIKXMDSoASAFQAw%3D%3D","2",,"Km 1.5, centro comercial las terrazas, Av. Samborondón","false","La carne no estuvo en el término solicitado, el chimichurri de la casa nada agradable y la ensalada de igual manera. No regresaría al lugar. Se destaca la buena disposición y amabilidad del mesero.",,"MoroGrill - C.C. Las Terrazas","4.5",,"https://www.google.com/maps/search/?api=1&query=MoroGrill%20-%20C.C.%20Las%20Terrazas&query_place_id=ChIJFclqtflsLZAR-MlUKeWAJ_I",
"Km 1.5, centro comercial las terrazas, Av. Samborondón, 092301 Samborondón, Ecuador","17403330057657806294","Restaurante","Restaurante","17449057002999564792","Samborondón","EC","0x902d6cf9b56ac915:0xf22780e52954c9f8",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWn_LGfVqQDIADuf4PXtktVJjfep-FMW3hAMMgFQq8Npeo6ZlgrvgN_rJ-XcOlAZ-T7c-ih9zLwmgJXN16z1cnkoq8NgFH90nBovvB2_UBO_bQvEEW8fkIzTI6wJkibDWvIatFdu=w426-h240-k-no","false","true","/g/11f158p9dc","es-419","0","-2.1416209","-79.8659024",,,"es","false","ChIJFclqtflsLZAR-MlUKeWAJ_I","092301","$10-15","Hace 6 meses","2026-01-25T00:59:11.362Z",,,,,,,,,"Ruido moderado",,,,"$10-15",,"3 o 4 personas","Hasta 10 min",,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT2tReE1GRkxkVFk0ZEZwUFZta3RWV2RPU21Od2NFRRAB","https://lh3.googleusercontent.com/grass-cs/ACvplmPh8F5amU3e9NG-dyuBxIzUKUnroy_oNbeQoRPJCzFOl5UYwxY59AEITC9ihwzFiAnRfxTZcFecsiW3QLn7Nx2-rYo2Ya_BgKx-wZd5uBveUgZGtHAS0eeLnH1N1EVmduNO6QlOYGrG4IqO=k-no",,,,,,,,,,,,,,,"Google",,,"34",,,"1019","2026-08-11T21:53:00.829Z","Direct Detail URL: https://www.google.com/maps/place/MoroGrill+-+C.C.+Las+Terrazas/@-2.1396246,-79.8682902,14.96z/data=!4m12!1m2!2m1!1sMoroGrill+!3m8!1s0x902d6cf9b56ac915:0xf22780e52954c9f8!8m2!3d-2.1416209!4d-79.8659024!9m1!1b1!15sCglNb3JvR3JpbGxaCyIJbW9yb2dyaWxskgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11f158p9dc?entry=ttu&g_ep=EgoyMDI2MDgwOS4wIKXMDSoASAFQAw%3D%3D","5",,"Km 1.5, centro comercial las terrazas, Av. Samborondón","false","Un ambiente muy agradable y la comida deliciosa, me gusta mucho los platos de comida típica ecuatoriana que ellos preparan.",,"MoroGrill - C.C. Las Terrazas","4.5",,"https://www.google.com/maps/search/?api=1&query=MoroGrill%20-%20C.C.%20Las%20Terrazas&query_place_id=ChIJFclqtflsLZAR-MlUKeWAJ_I",
"Km 1.5, centro comercial las terrazas, Av. Samborondón, 092301 Samborondón, Ecuador","17403330057657806294","Restaurante","Restaurante","17449057002999564792","Samborondón","EC","0x902d6cf9b56ac915:0xf22780e52954c9f8",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWn_LGfVqQDIADuf4PXtktVJjfep-FMW3hAMMgFQq8Npeo6ZlgrvgN_rJ-XcOlAZ-T7c-ih9zLwmgJXN16z1cnkoq8NgFH90nBovvB2_UBO_bQvEEW8fkIzTI6wJkibDWvIatFdu=w426-h240-k-no","false","true","/g/11f158p9dc","es-419","8","-2.1416209","-79.8659024",,,"es","false","ChIJFclqtflsLZAR-MlUKeWAJ_I","092301","$10-15","Hace 3 años","2023-02-22T01:52:32.974Z",,,,"Si hay accesos para personas que utilizan sillas de ruedas",,"Hay suficiente espacio",,,,"Estacionamiento gratuito","Sartenazo de Moro Y Chorizo Con Huevo, Sartenazo Con Moro Menestra Y Chuleta, Sartenazo Doble, Moro Tipo Risotto Con Lomo Fino de 200 Gramos, Moro Tradicional Con Costilla de Cerdo",,,,,,,"Otro","Consumo en el lugar","5","5","5","ChdDSUhNMG9nS0VJQ0FnSUNoaS1qRDVBRRAB","https://lh3.googleusercontent.com/grass-cs/ACvplmN5JdKNsT4icxf9uA5vp9B5KL22qtrh8B9kRZpdl0vrCDPTCBgmscnMI-eQgAFkEPTU0ccK-RWHHcODrsgatgrHTS7YIUap3P1chRdwvCe68-PLFY6i8FEgRTTh34tEDqv4q1Ym=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmMAvu7vKXKOIT3P_2ve6aIPZr4gc6bKDtpil4bszhoMb48aAbaZThZ6jc-03JHeQFU_aVvgYKuXiVKWmOiJrh2J1AkF6UUVBj8vdFoQNEg_Fd7cX5L8YefacDZd-TV9PJfIcQXj=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmN-9Vs5K-0dT4sTavXk0nhLykSoaQzX3OWJZOHVGGgKD9OtOBQxXAuTSO7rhkyeACgVJG2Y9b_P0gd0_bwyuZnKd8n1xKBYcTUZIInaxiX_1JOK1Uk2x0I5a-OFcf2_jnKCm6g=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmMLKItExkMyyZyCWo0KQgKB38G4GP39culDUBfZmRbmW4OM846IPAZ8WMGRnTj-LaWM0duyiVKpFXUbxKDM8E2vHz7LD7WtiArqgvQmDkP__1kG8AdId3IZ7INEdVKLE2K-NmdSOw=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmPVR9CNjbHt91NX1dpENhTi6ywbnbntEoscfckCoFSQzLJH2Zqsa7NlicMXYtqy4wACmu2ZQFhK3LXOWCgij3T-ZW--tKu3PRpwyh-bCfx-WVhJCk5eg9l6iBz7NQGaqa-Qll-q=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmNmav9TXAKCyKgsnbd6j1hLQN-m5AF-QEbaqZ-Kv__fJSyWr2mLOUbZ0bcsv1sqQVREKGl6xNfpLo8IIlRIv6VvfO506xnIHXv88iCVy7WE_y4YF8t7eMlWofmmFTd7Olh-WHdDEQ=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmPNKgQeQwXx3Imt4qpkbpfWoRrAK_G1TsNGcMWrHKwhXwHWKbWeSGfXcjjzdnvynS_f7I2RDe2haedLUhvnydv1tguy1EMjGrz69XvXas1m2w_4zvJAx_1k4a4WPi2ImXjj39Ni=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmMpd_fhHQE5_KPr7KBYZZGsDw17hOkWDQSLgMdDSWftPSr9dh2n7HGyZMjBOh04vuK8Bb09-WGyABpG9VYCC6fQk-_qXbszjaBmEM47B1QUxPnLX_zxiWCut_fhen_eOdIt2uv-Cg=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmPMseY36R7g0TaPH4yJuvKnrd6U9wK9g8poVZjr0IXcA3iY-NceDbo5ZDwe6uWedttsh6DTVo19yeElrJp5o0qS8t0qU1Bt7p_X0UGi1-CHED_nrHf_lKvW2VvZ11XEeGIoWND3=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmOZV7C2VyDCWIoyt3RWfsjhDpdBaC9xrxGJo7zsvLEEa_5o5FCQiWiM1-yRajL4tkaVKe3GxzLgy75ESQSbUXoHh0llSHtJQxQMGNv7yIGPoyqxURE8lxjM8a8UCIw7Hbs6z-zinQ=k-no",,,,,,"Google",,,"114",,,"1019","2026-08-11T21:53:00.829Z","Direct Detail URL: https://www.google.com/maps/place/MoroGrill+-+C.C.+Las+Terrazas/@-2.1396246,-79.8682902,14.96z/data=!4m12!1m2!2m1!1sMoroGrill+!3m8!1s0x902d6cf9b56ac915:0xf22780e52954c9f8!8m2!3d-2.1416209!4d-79.8659024!9m1!1b1!15sCglNb3JvR3JpbGxaCyIJbW9yb2dyaWxskgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11f158p9dc?entry=ttu&g_ep=EgoyMDI2MDgwOS4wIKXMDSoASAFQAw%3D%3D","5",,"Km 1.5, centro comercial las terrazas, Av. Samborondón","false","Fuimos a celebrar en familia y pedimos platos emblemas del local.

El servicio excelente de parte del joven y tienen conocimiento de los productos, recomiendan al cliente las mejores opciones.

El Sartenaso es lo mejor porque puedes armarlo según tus antojos y gustos, pedimos 3 opciones.

El lomo fino muy bueno en término 3/4, las chuletas son una buena opción y brindan una buena porción.

El moro 4 quesos y las ensaladas excelentes.

Las cervezas tienen promociones y el jugo de maracuyá muy bueno, lo pedimos en jarra.",,"MoroGrill - C.C. Las Terrazas","4.5",,"https://www.google.com/maps/search/?api=1&query=MoroGrill%20-%20C.C.%20Las%20Terrazas&query_place_id=ChIJFclqtflsLZAR-MlUKeWAJ_I",
"Km 1.5, centro comercial las terrazas, Av. Samborondón, 092301 Samborondón, Ecuador","17403330057657806294","Restaurante","Restaurante","17449057002999564792","Samborondón","EC","0x902d6cf9b56ac915:0xf22780e52954c9f8",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWn_LGfVqQDIADuf4PXtktVJjfep-FMW3hAMMgFQq8Npeo6ZlgrvgN_rJ-XcOlAZ-T7c-ih9zLwmgJXN16z1cnkoq8NgFH90nBovvB2_UBO_bQvEEW8fkIzTI6wJkibDWvIatFdu=w426-h240-k-no","false","false","/g/11f158p9dc","es-419","0","-2.1416209","-79.8659024",,,"es","false","ChIJFclqtflsLZAR-MlUKeWAJ_I","092301","$10-15","Hace 7 meses","2026-01-10T20:29:16.323Z",,"2026-01-10T22:30:18.000Z","🥹❤️‍🔥❤️‍🔥❤️‍🔥 gracias por visitanos",,,,,,"Silencioso, agradable para conversar",,,,"$30-35",,,"Hasta 10 min",,"Almuerzo",,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT2tFelNGQklZVU5rU1U5NGQzSm1RWGhtV0V4QlIyYxAB","https://lh3.googleusercontent.com/grass-cs/ACvplmPEAdTqbC0o7VhS1ui__QfMTF72I2EVDCghZxxV_jCDS_JmFE-q41egRWvsNmA0dKEmFL6_uITXXdJUT0owm35WqGr22E1TY6eiA-zVeQ7I9Zg8umyVHck4d0bD9pNcui_BnmepvQY99baw=k-no",,,,,,,,,,,,,,,"Google",,,"4",,,"1019","2026-08-11T21:53:00.829Z","Direct Detail URL: https://www.google.com/maps/place/MoroGrill+-+C.C.+Las+Terrazas/@-2.1396246,-79.8682902,14.96z/data=!4m12!1m2!2m1!1sMoroGrill+!3m8!1s0x902d6cf9b56ac915:0xf22780e52954c9f8!8m2!3d-2.1416209!4d-79.8659024!9m1!1b1!15sCglNb3JvR3JpbGxaCyIJbW9yb2dyaWxskgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11f158p9dc?entry=ttu&g_ep=EgoyMDI2MDgwOS4wIKXMDSoASAFQAw%3D%3D","5",,"Km 1.5, centro comercial las terrazas, Av. Samborondón","false","Todo excelente, la comida y la atención
Muy buenas las porciones y rica menestra de frejol, las proteínas muy bien condimentadas",,"MoroGrill - C.C. Las Terrazas","4.5",,"https://www.google.com/maps/search/?api=1&query=MoroGrill%20-%20C.C.%20Las%20Terrazas&query_place_id=ChIJFclqtflsLZAR-MlUKeWAJ_I",
"Km 1.5, centro comercial las terrazas, Av. Samborondón, 092301 Samborondón, Ecuador","17403330057657806294","Restaurante","Restaurante","17449057002999564792","Samborondón","EC","0x902d6cf9b56ac915:0xf22780e52954c9f8",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWn_LGfVqQDIADuf4PXtktVJjfep-FMW3hAMMgFQq8Npeo6ZlgrvgN_rJ-XcOlAZ-T7c-ih9zLwmgJXN16z1cnkoq8NgFH90nBovvB2_UBO_bQvEEW8fkIzTI6wJkibDWvIatFdu=w426-h240-k-no","false","true","/g/11f158p9dc","es-419","0","-2.1416209","-79.8659024",,,"es","false","ChIJFclqtflsLZAR-MlUKeWAJ_I","092301","$10-15","Hace 11 meses","2025-08-17T01:48:54.424Z",,"2025-10-17T20:13:02.000Z","Hola Nelly nuestros moros no llevan pimiento, solo el moro choclo que es a base de pimiento morrón y lo indica el menú 🥲",,,,,,"Ruido moderado",,,,"$20-25",,,"Sin espera",,"Almuerzo",,"5","3","5","Ci9DQUlRQUNvZENodHljRjlvT2xwaVQxRTJMVGxrVkZOMlVrWXdUVzFNTlhoS1pFRRAB","https://lh3.googleusercontent.com/grass-cs/ACvplmMMZ48ywC8gn9S63YsckInSWFxy5s52rqrByPD5jCs_UsZDPrVi3--jYIre0gnp8McQOPpKcGjQLtK3S6-w8fGkoNqlcl2ecMhDHH9-kUbNomkpsEQXMv372yemvIwGcAnrOL058RbuGMtN=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmOETlmTZb582F8UCjdEgArp5-SzmUutTDu3ZMmPR6-uC7ip4n9gddnflCrpU7utoSAB0_DcOfPIBdeHzONqtIjvCBrIFBVZtYBFGDLrzElLIupdRkULENUDhxDoGiXa5avAAG_ZlG64W7Fv=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmNTriIT4keHFq1SLl14AuUNYfdaHe0fHeWt8LKiJBSd-HhOERSPJslQswkLxB6aOw5aAiBl1Si-zqNllEt5iPqNoFffqjqL5zhgjT_CzI-VzYO_STeCJtV2Mfr2d62I-aASADd-0q5zx2HK=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmNmZk_SJDtk7dI5y4-CPjjyXPR_yAvoCdP4hkhXlz69PRgvhp1cvTEAd8yWVVilneiBcaIz6XdHRYAKntFJ8fE6fB3bBUaU5lyGm5kO_9LtBOsRHsHCu2GJx9BrF7x0YX3uArE7NZoXaNE=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmOvaPzfboMWOLQgBaUUQUN_uijiHJytPhJ9YzieVIM5Lfl2NYa7Ipun-VVD3h6yljinxVwR1WR-6vjLRJ8OPBoD9aUDZ77tel7Iq3KLK2_Y-da03FBoWOWgC3b2pL-c3pr88Zj2Kg5jdKmW=k-no",,,,,,,,,,,"Google",,,"55",,,"1019","2026-08-11T21:53:00.829Z","Direct Detail URL: https://www.google.com/maps/place/MoroGrill+-+C.C.+Las+Terrazas/@-2.1396246,-79.8682902,14.96z/data=!4m12!1m2!2m1!1sMoroGrill+!3m8!1s0x902d6cf9b56ac915:0xf22780e52954c9f8!8m2!3d-2.1416209!4d-79.8659024!9m1!1b1!15sCglNb3JvR3JpbGxaCyIJbW9yb2dyaWxskgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11f158p9dc?entry=ttu&g_ep=EgoyMDI2MDgwOS4wIKXMDSoASAFQAw%3D%3D","4",,"Km 1.5, centro comercial las terrazas, Av. Samborondón","false","Pedí un típico con moro, menestra y carne, el moro tenía mucho sabor a pimiento (no me gustó eso) el resto de productos estaban buenos, la copa de sangría para el valor estaba chiquita, la atención fue rápida",,"MoroGrill - C.C. Las Terrazas","4.5",,"https://www.google.com/maps/search/?api=1&query=MoroGrill%20-%20C.C.%20Las%20Terrazas&query_place_id=ChIJFclqtflsLZAR-MlUKeWAJ_I",
