"address","businessProfileId","categories/0","categoryName","cid","city","countryCode","fid","hotelStars","imageUrl","isAdvertisement","isLocalGuide","kgmid","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Accesibilidad en silla de ruedas","reviewContext/Adecuado para niños","reviewContext/Espacios para estacionar","reviewContext/Estacionamiento","reviewContext/Eventos especiales","reviewContext/Nivel de ruido","reviewContext/Ofertas especiales","reviewContext/Opciones de estacionamiento","reviewContext/Platos recomendados","reviewContext/Platos vegetarianos","reviewContext/Precio por persona","reviewContext/Reservas","reviewContext/Restricciones de dieta disponibles","reviewContext/Tamaño del grupo","reviewContext/Tiempo de espera","reviewContext/Tipo de asiento","reviewContext/Tipo de comida","reviewContext/Tipo de pedido","reviewDetailedRating/Ambiente","reviewDetailedRating/Comida","reviewDetailedRating/Servicio","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Victor Emilio Estrada 1219, 090507 Guayaquil, Ecuador",,"Restaurante","Restaurante","12291618415396188714","Guayaquil","EC","0x902d6e14a839ec67:0xaa9499d33456f22a",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmOlMyqahzzl1OtuYwkdOfE-66OEmgYgSllw9THWrOJ5l5J5NyrguC9Wds77s83lO8xEiSMMfqtzV5RJ2UVbvVo9H_9WGw7qeWtFMZ1GuqHpEfmSco7mCuMg0gZgj9795kyF9LW=w408-h306-k-no","false","true","/g/1vr3f6tq","es-419","0","-2.1615629","-79.9165523",,"Miraflores","es","false","ChIJZ-w5qBRuLZARKvJWNNOZlKo","090507","$10-35","Hace un año","2024-09-08T13:29:14.660Z",,,,,,"Es un poco difícil encontrar estacionamiento","Ubicado en una zona donde es difícil aparcar, y además es de pago.",,,,"Estacionamiento pagado en la calle","Parrillada Baby, Cortesía Pan de Ajo Con Salsas de la Casa",,"$20-25",,,,,,"Almuerzo","Consumo en el lugar","4","3","5","ChdDSUhNMG9nS0VJQ0FnSUNIMF9DWTFnRRAB","https://lh3.googleusercontent.com/grass-cs/ACvplmPUfcS8wuG-3zmt0w74vrnyJv5MZqo-Qp_QZl1CFW6Zy4hbgYMueW0NugR4ht_u4i1B9KzgpW2lwXLq07gcr7cCrcFKUMHG9DBQPYxOot8hPTVqWbiAlhW_yinEAQwUNz8AFWoq=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmPEaYURlxjRVvtw7v3kRtLuFiXraqMv5aSIIB_0AUgNTy8iXNkihvpQ8ZgGgTmsdoB12HU57zWu2ycTW0J8cHKh0vw1wWyxN4uYTvnOKZquRGUu9I2tx99JkG5pxkPAHheZ_UnZ=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmN9xb1wufGqGmkWDcK3n_xLvn63XHBVm58K7iCynq8ZPFflKKhoqM3oXh7FGR4SbaEzKDBiclxmdNha83nx77Ij3nLb9e1HYuMkh1xObJ0UixgaMdjBqv0-5eCpFDXoCI4v4Yw8=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmMSMWFspT52ChcDS2S2-DDtoezn_L0-xfEtxiuFA0SmTLWemVT3of49Mgoc7kT-K2PWIM1R2ZDBOtk5ZkTAb2zXtD0r_1XUsnwDzpcciXUqR3HehzUTlzc6QoihEZBtMp5RyVk3=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmNNpcfqdIC-mN3aWhW77QbKypMlxRiix25KkQBdc314Vk6PBIsDDrJVrNGTXhA-XaBO_Aog_OkCXnbTdFeYir5NGFATBw8ZcmeByFtiBKO8V09zkfk4PXrlLgvC0-Z6B5Hwksta=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmMt3Jgull3IQOjiKFMBXBUVzs5VScJ-ARBUVlst7zs-RZy9UbRlRJ_PzhItOphQs-sz8sp5S4bla6kWOeTUfMPOD7lJo6Y--fqZ_fDtpX_ixCJeMONPZWQoNHNcgwJiyEN2Tepj=k-no",,,,,,"Google",,,"28",,,"3350","2026-08-11T21:55:03.670Z","Direct Detail URL: https://www.google.com/maps/place/La+Parrilla+Del+%C3%91ato+-+Urdesa/@-2.1542846,-79.9214381,13z/data=!3m1!5s0x902d6d885fe9a76f:0x90560e68c111d162!4m12!1m2!2m1!1sparrilla+del+%C3%B1ato!3m8!1s0x902d6e14a839ec67:0xaa9499d33456f22a!8m2!3d-2.1615629!4d-79.9165523!9m1!1b1!15sChJwYXJyaWxsYSBkZWwgw7FhdG8iA4gBAVoUIhJwYXJyaWxsYSBkZWwgw7FhdG-SAQpyZXN0YXVyYW504AEA!16s%2Fg%2F1vr3f6tq?entry=ttu&g_ep=EgoyMDI2MDgwOS4wIKXMDSoASAFQAw%3D%3D","3",,"Victor Emilio Estrada 1219","false","Decidimos ir a comer el día de ayer ya que me habían hablado muy bien del lugar.

El lugar lo sentí muy tradicional. Tienen su espacio de parrilla a la vista y varios salones bastante amplios. El ambiente es amenizado con dos músicos tocando guitarra, algo que no se ve en otros sitios. En general el ambiente es muy bueno.

Pedimos medio pollo asado con papa horneada y Moro. Además de una Baby parrilla. De cortesía de la casa, pan tostado con salsa de ajo y perejil acompañado de dos salsas muy buenas. La parrilla estaba bastante buena, contenía chuleta de cerdo, carne de res, chorizo, morcilla y chinchulines. Destaco que la res estaba demasiado hecha ya cuando llegó a la mesa. El pollo asado realmente decepcionó. Para nuestro punto de vista el pollo fue hervido y luego pasado por sartén, no tenía siquiera un color tostado que suele adquirir con el asado. Lo encontramos con mucha sal.

La atención recibida fue buena, se nota la experiencia del servicio.",,"La Parrilla Del Ñato - Urdesa","4.4",,"https://www.google.com/maps/search/?api=1&query=La%20Parrilla%20Del%20%C3%91ato%20-%20Urdesa&query_place_id=ChIJZ-w5qBRuLZARKvJWNNOZlKo",
"Victor Emilio Estrada 1219, 090507 Guayaquil, Ecuador",,"Restaurante","Restaurante","12291618415396188714","Guayaquil","EC","0x902d6e14a839ec67:0xaa9499d33456f22a",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmOlMyqahzzl1OtuYwkdOfE-66OEmgYgSllw9THWrOJ5l5J5NyrguC9Wds77s83lO8xEiSMMfqtzV5RJ2UVbvVo9H_9WGw7qeWtFMZ1GuqHpEfmSco7mCuMg0gZgj9795kyF9LW=w408-h306-k-no","false","true","/g/1vr3f6tq","es-419","1","-2.1615629","-79.9165523",,"Miraflores","es","false","ChIJZ-w5qBRuLZARKvJWNNOZlKo","090507","$10-35","Hace un año","2024-10-19T04:18:01.296Z",,,,,,,,,,,,,,"$15-20",,,,,,"Almuerzo","Consumo en el lugar","3","4","3","ChZDSUhNMG9nS0VJQ0FnSUNYdGNQS1l3EAE","https://lh3.googleusercontent.com/grass-cs/ACvplmPfwpDatBhztjm4DwmCFwluY0TB8a6Jkg6X4fosz17tDNPgX53HPi8EDt0Xi2GsYECayyFB-uQ1SOgv23i3GW5jF73kpuYU_xpc6dMbQf8j6auFtcY3quAnAlnavJ2mIMq4uozFNQ=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmNL2S65q8dA5aOvzPd1fFSqpJOWQzILxxoESJoHnzEkRDrJp4FW0H6N9-fHc96s--FUbQZB3EtzlAGqW6EIegS7m7CzcMS0u-nDCPiwUTHo3MG1lIKt5c_ioAseLbnXJFmkLf8=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmNhSYxDZU5uHFbsdL3caGjrWgHLCqnj-ZD7RzEmJVrp8TbkgJzYfgVxXhUsahCfQsMfiAuM-HgOfRe_C7wtv7BYt8lENwF8soNf40TgDtjVZc67L4BGkeNPs-Jx9ppkDoyq9kj06w=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmMBCA80LUWnJPPzzsoRkerUenDkR_kChmdGqTWBdSXMcApOZ5aonG8KQk59pRrMpmRCrons_J7kh3CXE9yAIV13u9pv75fzctO-x6tZJUvxMKsUF9uz85xy666D1MonTsmGthqr=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmMY1pXnAXEJcS7tab-jUKPeC3URWBkZZj6rESO5uTd8tMsi70mSdtB3zyduhlS-aBLgfxu0ZzJCBN6G3nuJ25xCPeZAfMeMrgjPfkOFr9vHOc5f5mKCztnAr252iir4YdU_jZ5uvQ=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmPaO7u5zGbj050JPngcKaGILnNmTpia5L8KWRmAfuR7UO8T2V-Y7PI7CcqfSTldKFfTwqYi_uR6u0Up7aYTGck8F_I6ncg0BoHuFSkPob9swzMj9A_xsssDFITq-Jp6IyHnP6qo=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmN47rqMJ6h3bCVMDTYv6-cofMvRNCun7Rxzpt05IZDk6myw4IFgXbmkQ5-_mUCAdoHBybqXXy1zYXbNtPRbj8feLoEi7XTCSFQkU8sNFhu0PvELC9NtF0a-5DFSKJ45gMBqTMIotA=k-no",,,,,"Google",,,"233",,,"3350","2026-08-11T21:55:03.670Z","Direct Detail URL: https://www.google.com/maps/place/La+Parrilla+Del+%C3%91ato+-+Urdesa/@-2.1542846,-79.9214381,13z/data=!3m1!5s0x902d6d885fe9a76f:0x90560e68c111d162!4m12!1m2!2m1!1sparrilla+del+%C3%B1ato!3m8!1s0x902d6e14a839ec67:0xaa9499d33456f22a!8m2!3d-2.1615629!4d-79.9165523!9m1!1b1!15sChJwYXJyaWxsYSBkZWwgw7FhdG8iA4gBAVoUIhJwYXJyaWxsYSBkZWwgw7FhdG-SAQpyZXN0YXVyYW504AEA!16s%2Fg%2F1vr3f6tq?entry=ttu&g_ep=EgoyMDI2MDgwOS4wIKXMDSoASAFQAw%3D%3D","4",,"Victor Emilio Estrada 1219","false","El lugar es amplio, igual que hace muchos años atrás, no han remodelado nada, ni cambiado nada. De alguna manera eso es genial porque es algo clásico, algo que te produce nostalgia y comfort. No obstante, la atención es muy robótica, nos atendieron señores mayores sin ninguna sonrisa o empatía, no lo sé, estoy acostumbrada a un buen servicio al cliente, tampoco quiero decir que los jóvenes atienden mejor porque de todo da la mata del Señor. Pero nunca me quejaré de la comida, deliciosa como siempre. Pedimos parrillada familiar y una jarra de limonada, de cortesía nos dieron los típicos pancitos con ajo y el ají estaba rico, rico. Me agradó que me hayan facilitado un platito y una cucharita para mi hija de 3 años.",,"La Parrilla Del Ñato - Urdesa","4.4",,"https://www.google.com/maps/search/?api=1&query=La%20Parrilla%20Del%20%C3%91ato%20-%20Urdesa&query_place_id=ChIJZ-w5qBRuLZARKvJWNNOZlKo",
"Victor Emilio Estrada 1219, 090507 Guayaquil, Ecuador",,"Restaurante","Restaurante","12291618415396188714","Guayaquil","EC","0x902d6e14a839ec67:0xaa9499d33456f22a",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmOlMyqahzzl1OtuYwkdOfE-66OEmgYgSllw9THWrOJ5l5J5NyrguC9Wds77s83lO8xEiSMMfqtzV5RJ2UVbvVo9H_9WGw7qeWtFMZ1GuqHpEfmSco7mCuMg0gZgj9795kyF9LW=w408-h306-k-no","false","true","/g/1vr3f6tq","es-419","0","-2.1615629","-79.9165523",,"Miraflores","es","false","ChIJZ-w5qBRuLZARKvJWNNOZlKo","090507","$10-35","Hace 2 meses","2026-06-06T19:45:17.527Z",,,,,,,,"Ningún evento especial","Silencioso, agradable para conversar",,,,,"$10-15",,,,"Sin espera",,,,"4","5","5","Ci9DQUlRQUNvZENodHljRjlvT2s5dGFuaE5aMnhXZGtKSU16WlVZME5YYWxGVVJWRRAB",,,,,,,,,,,,"Google",,,"86",,,"3350","2026-08-11T21:55:03.670Z","Direct Detail URL: https://www.google.com/maps/place/La+Parrilla+Del+%C3%91ato+-+Urdesa/@-2.1542846,-79.9214381,13z/data=!3m1!5s0x902d6d885fe9a76f:0x90560e68c111d162!4m12!1m2!2m1!1sparrilla+del+%C3%B1ato!3m8!1s0x902d6e14a839ec67:0xaa9499d33456f22a!8m2!3d-2.1615629!4d-79.9165523!9m1!1b1!15sChJwYXJyaWxsYSBkZWwgw7FhdG8iA4gBAVoUIhJwYXJyaWxsYSBkZWwgw7FhdG-SAQpyZXN0YXVyYW504AEA!16s%2Fg%2F1vr3f6tq?entry=ttu&g_ep=EgoyMDI2MDgwOS4wIKXMDSoASAFQAw%3D%3D","4",,"Victor Emilio Estrada 1219","false","Fui hace unos días, suelo concurrir El Ñato de Samborondón, fui a los tiempos con algo de nostalgia del lugar, la atención muy atentos, creo que es la ubicación donde mejor atienden, y la calidad de la comida la conservan, el único detalle es que tras su remodelación el lugar cambió radicalmente, con luces blancas e infraestructura parecida a la de un Tuti, haciendo perder esa calidez clásica que es parte de la identidad de la marca, sin embargo, la atención y sabores hacen menores aquellos detalles, se les debe tomar atención desde la administración, sin embargo no es una excusa para no ir.",,"La Parrilla Del Ñato - Urdesa","4.4",,"https://www.google.com/maps/search/?api=1&query=La%20Parrilla%20Del%20%C3%91ato%20-%20Urdesa&query_place_id=ChIJZ-w5qBRuLZARKvJWNNOZlKo",
"Victor Emilio Estrada 1219, 090507 Guayaquil, Ecuador",,"Restaurante","Restaurante","12291618415396188714","Guayaquil","EC","0x902d6e14a839ec67:0xaa9499d33456f22a",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmOlMyqahzzl1OtuYwkdOfE-66OEmgYgSllw9THWrOJ5l5J5NyrguC9Wds77s83lO8xEiSMMfqtzV5RJ2UVbvVo9H_9WGw7qeWtFMZ1GuqHpEfmSco7mCuMg0gZgj9795kyF9LW=w408-h306-k-no","false","false","/g/1vr3f6tq","es-419","0","-2.1615629","-79.9165523",,"Miraflores","es","false","ChIJZ-w5qBRuLZARKvJWNNOZlKo","090507","$10-35","Hace un mes","2026-06-26T19:17:18.659Z",,,,,,,,,,,,,,"$5-10",,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT21kbWFISllkRnBmZFV4MGQzRlpaREJuTFV4T2FYYxAB",,,,,,,,,,,,"Google",,,"1",,,"3350","2026-08-11T21:55:03.670Z","Direct Detail URL: https://www.google.com/maps/place/La+Parrilla+Del+%C3%91ato+-+Urdesa/@-2.1542846,-79.9214381,13z/data=!3m1!5s0x902d6d885fe9a76f:0x90560e68c111d162!4m12!1m2!2m1!1sparrilla+del+%C3%B1ato!3m8!1s0x902d6e14a839ec67:0xaa9499d33456f22a!8m2!3d-2.1615629!4d-79.9165523!9m1!1b1!15sChJwYXJyaWxsYSBkZWwgw7FhdG8iA4gBAVoUIhJwYXJyaWxsYSBkZWwgw7FhdG-SAQpyZXN0YXVyYW504AEA!16s%2Fg%2F1vr3f6tq?entry=ttu&g_ep=EgoyMDI2MDgwOS4wIKXMDSoASAFQAw%3D%3D","5",,"Victor Emilio Estrada 1219","false","De todo lo que e probado, lo mejor calidad precio si quieres comer calidad precio, la ñatica y el ejecutivo son brutales. Muy recomendandos y la atención 10/10, si te gusta la carne ven aquí.",,"La Parrilla Del Ñato - Urdesa","4.4",,"https://www.google.com/maps/search/?api=1&query=La%20Parrilla%20Del%20%C3%91ato%20-%20Urdesa&query_place_id=ChIJZ-w5qBRuLZARKvJWNNOZlKo",
"Victor Emilio Estrada 1219, 090507 Guayaquil, Ecuador",,"Restaurante","Restaurante","12291618415396188714","Guayaquil","EC","0x902d6e14a839ec67:0xaa9499d33456f22a",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmOlMyqahzzl1OtuYwkdOfE-66OEmgYgSllw9THWrOJ5l5J5NyrguC9Wds77s83lO8xEiSMMfqtzV5RJ2UVbvVo9H_9WGw7qeWtFMZ1GuqHpEfmSco7mCuMg0gZgj9795kyF9LW=w408-h306-k-no","false","false","/g/1vr3f6tq","es-419","0","-2.1615629","-79.9165523",,"Miraflores","es","false","ChIJZ-w5qBRuLZARKvJWNNOZlKo","090507","$10-35","Hace 2 meses","2026-06-08T02:46:09.737Z",,,,,,,,,"Silencioso, agradable para conversar",,,,,"$20-25","No lo sé",,"3 o 4 personas",,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2pSQ09XZFlZams1U1hsUWNYcHFVbkZmWDB0YVlsRRAB",,,,,,,,,,,,"Google",,,"4",,,"3350","2026-08-11T21:55:03.670Z","Direct Detail URL: https://www.google.com/maps/place/La+Parrilla+Del+%C3%91ato+-+Urdesa/@-2.1542846,-79.9214381,13z/data=!3m1!5s0x902d6d885fe9a76f:0x90560e68c111d162!4m12!1m2!2m1!1sparrilla+del+%C3%B1ato!3m8!1s0x902d6e14a839ec67:0xaa9499d33456f22a!8m2!3d-2.1615629!4d-79.9165523!9m1!1b1!15sChJwYXJyaWxsYSBkZWwgw7FhdG8iA4gBAVoUIhJwYXJyaWxsYSBkZWwgw7FhdG-SAQpyZXN0YXVyYW504AEA!16s%2Fg%2F1vr3f6tq?entry=ttu&g_ep=EgoyMDI2MDgwOS4wIKXMDSoASAFQAw%3D%3D","5",,"Victor Emilio Estrada 1219","false","Excelente servicio, buena comida y un ambiente tranquilo para disfrutar sin el estrés y el bullicio de gente amontonada.",,"La Parrilla Del Ñato - Urdesa","4.4",,"https://www.google.com/maps/search/?api=1&query=La%20Parrilla%20Del%20%C3%91ato%20-%20Urdesa&query_place_id=ChIJZ-w5qBRuLZARKvJWNNOZlKo",
"Victor Emilio Estrada 1219, 090507 Guayaquil, Ecuador",,"Restaurante","Restaurante","12291618415396188714","Guayaquil","EC","0x902d6e14a839ec67:0xaa9499d33456f22a",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmOlMyqahzzl1OtuYwkdOfE-66OEmgYgSllw9THWrOJ5l5J5NyrguC9Wds77s83lO8xEiSMMfqtzV5RJ2UVbvVo9H_9WGw7qeWtFMZ1GuqHpEfmSco7mCuMg0gZgj9795kyF9LW=w408-h306-k-no","false","true","/g/1vr3f6tq","es-419","0","-2.1615629","-79.9165523",,"Miraflores","es","false","ChIJZ-w5qBRuLZARKvJWNNOZlKo","090507","$10-35","Hace 4 años","2022-07-25T20:44:01.641Z",,,,,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUN1cXF6aW1nRRAB","https://lh3.googleusercontent.com/grass-cs/ACvplmPWgBXyqgAQ0kuU3tgxInUczjPNPR70cidE_FjK5yc-idb4QJb2GGJvDt4iy0JN2HYCcb4tv4zgufljYOYu7hMdfoBuMiieCAwAbo1kKjMOmXsUizhg_jiT46ZIAPB200ubFDPifQ=k-no",,,,,,,,,,,"Google",,,"42",,,"3350","2026-08-11T21:55:03.670Z","Direct Detail URL: https://www.google.com/maps/place/La+Parrilla+Del+%C3%91ato+-+Urdesa/@-2.1542846,-79.9214381,13z/data=!3m1!5s0x902d6d885fe9a76f:0x90560e68c111d162!4m12!1m2!2m1!1sparrilla+del+%C3%B1ato!3m8!1s0x902d6e14a839ec67:0xaa9499d33456f22a!8m2!3d-2.1615629!4d-79.9165523!9m1!1b1!15sChJwYXJyaWxsYSBkZWwgw7FhdG8iA4gBAVoUIhJwYXJyaWxsYSBkZWwgw7FhdG-SAQpyZXN0YXVyYW504AEA!16s%2Fg%2F1vr3f6tq?entry=ttu&g_ep=EgoyMDI2MDgwOS4wIKXMDSoASAFQAw%3D%3D","2",,"Victor Emilio Estrada 1219","false","Pues me decepcionó ya que esperaba algo mejor, la papa hornada con la salsa de queso la salsa casi no tenía sabor a queso, la sangría parecía diluida no tenía mucho sabor en verdad esperaba algo mejor, la atención de los meseros fue muy buena dieron recomendaciones pero la comida no.",,"La Parrilla Del Ñato - Urdesa","4.4",,"https://www.google.com/maps/search/?api=1&query=La%20Parrilla%20Del%20%C3%91ato%20-%20Urdesa&query_place_id=ChIJZ-w5qBRuLZARKvJWNNOZlKo",
"Victor Emilio Estrada 1219, 090507 Guayaquil, Ecuador",,"Restaurante","Restaurante","12291618415396188714","Guayaquil","EC","0x902d6e14a839ec67:0xaa9499d33456f22a",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmOlMyqahzzl1OtuYwkdOfE-66OEmgYgSllw9THWrOJ5l5J5NyrguC9Wds77s83lO8xEiSMMfqtzV5RJ2UVbvVo9H_9WGw7qeWtFMZ1GuqHpEfmSco7mCuMg0gZgj9795kyF9LW=w408-h306-k-no","false","true","/g/1vr3f6tq","es-419","0","-2.1615629","-79.9165523",,"Miraflores","es","false","ChIJZ-w5qBRuLZARKvJWNNOZlKo","090507","$10-35","Editado Hace un año","2024-09-20T08:16:55.257Z",,,,,,,,,,,,,,,,,,,,,"Consumo en el lugar","5","5","5","ChdDSUhNMG9nS0VJQ0FnSUNPeTlHSDBnRRAB","https://lh3.googleusercontent.com/grass-cs/ACvplmPHzQMmcWtejbwd7Wys6r-I8SgJzfabI3yPYjgTII0lTW9sUMMDSy6z88-0nAQcSveYESj-Gg7S4akBm69NLf1NgoSXsAbnyNAzKW1r5bPG9WRzpuDDG8pINsgGHijKpJLYaF4=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmNmCRzhTB10Pnbd2P8hUNGKodLc5xqfjftxs7Df0YdC5702GGYGKHe4RGvmG4vaWA0jV4jyFcS7B5Qt-yabZhYg6cRHPbS4tWUIlUaBMFbnqNmC0SWQRp5AeKr_Hc-qfzsz4EE=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmM4dhVJpdqlg3b9XwwteLG0nEtdpb_ZlUOztlc-JPP1lgYI86UhSnirSDXg3qYbrz6MuC446JAibj7rjc4wmdNMUPVY5PPbGNz3E0_RMTgIW0Ec8EZlyOY6WA90w14BZsopnCSPMw=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmNMa3jDogjbSrEx7jUeS7_UKBzpIZeWhxUCLVvKB0ddg7IeeO1JzRUIfjLMCpNh_YAH5L0MrEixlFHuvQQo32fKqOyn04lJ0WgmgyNgNW2jlCZcmwI_-vJjhnMBn2sk06Y16ofK=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmOYokeQC_11CDhQud50imw-eNJO_lqFlyRRixcZ2FGxYD3xZLqOULw8SZsWqjONi-nWsbDvvGSXvGTwyrbZ8TpUQ5raBMeW_6QS1DsKZU30LeQ_MJEX0FXXOzRPMYPCJ_hlWRBR=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmNeUQpV8UNL-KSuYVs_OiQAYLty1eHnQwI4gIXO7i8vlT46snwPBakK4vmxDtAvhWAfkLceeNVtvpnleQcOqzxkO5zLVTPe1ZpUCi7vLJb624A5U-ofRsagUPyHoBwq3gp-gaLD=k-no",,,,,,"Google",,,"101",,,"3350","2026-08-11T21:55:03.670Z","Direct Detail URL: https://www.google.com/maps/place/La+Parrilla+Del+%C3%91ato+-+Urdesa/@-2.1542846,-79.9214381,13z/data=!3m1!5s0x902d6d885fe9a76f:0x90560e68c111d162!4m12!1m2!2m1!1sparrilla+del+%C3%B1ato!3m8!1s0x902d6e14a839ec67:0xaa9499d33456f22a!8m2!3d-2.1615629!4d-79.9165523!9m1!1b1!15sChJwYXJyaWxsYSBkZWwgw7FhdG8iA4gBAVoUIhJwYXJyaWxsYSBkZWwgw7FhdG-SAQpyZXN0YXVyYW504AEA!16s%2Fg%2F1vr3f6tq?entry=ttu&g_ep=EgoyMDI2MDgwOS4wIKXMDSoASAFQAw%3D%3D","5",,"Victor Emilio Estrada 1219","false","Lugar bonito. Atención muy buena. Comida deliciosa. Papa al horno es una delicia. Se los recomiendo",,"La Parrilla Del Ñato - Urdesa","4.4",,"https://www.google.com/maps/search/?api=1&query=La%20Parrilla%20Del%20%C3%91ato%20-%20Urdesa&query_place_id=ChIJZ-w5qBRuLZARKvJWNNOZlKo",
"Victor Emilio Estrada 1219, 090507 Guayaquil, Ecuador",,"Restaurante","Restaurante","12291618415396188714","Guayaquil","EC","0x902d6e14a839ec67:0xaa9499d33456f22a",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmOlMyqahzzl1OtuYwkdOfE-66OEmgYgSllw9THWrOJ5l5J5NyrguC9Wds77s83lO8xEiSMMfqtzV5RJ2UVbvVo9H_9WGw7qeWtFMZ1GuqHpEfmSco7mCuMg0gZgj9795kyF9LW=w408-h306-k-no","false","true","/g/1vr3f6tq","es-419","0","-2.1615629","-79.9165523",,"Miraflores","es","false","ChIJZ-w5qBRuLZARKvJWNNOZlKo","090507","$10-35","Hace 11 meses","2025-08-12T04:13:00.117Z",,,,,,,,,,,,,,,,,,,,,,"5","5","4","Ci9DQUlRQUNvZENodHljRjlvT21STGFtcENNMDVYU2pGSlZVMUpPREoxTUV0NE9VRRAB","https://lh3.googleusercontent.com/grass-cs/ACvplmPFKTmd2tXfjS-3lWZmZVI30QuWQSIvRSBJCliytIhI6H3IoAHxmS7fIMOZFFcS6mI1YqpVvWThzskvZpJZPZJ5BEzExpSBVK77BvOoT_dS-0XUnJxXg9l08AHYfMkwd6Td5bCJPcmZ4IEe=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmONqoiamxLHwA2JnhxK2YjYKz7eMWBdl2mJnyeF6gcGoiedBFoEHeC2oGMcwCUBWP-4JTH8rUvn2XvHR6G8kOc-lKbEi3h8747rBMZ9a6lVv0nr5dFyuvGFaG155B7TvsY9EFfvM0_B-fp1=k-no",,,,,,,,,,"Google",,,"55",,,"3350","2026-08-11T21:55:03.670Z","Direct Detail URL: https://www.google.com/maps/place/La+Parrilla+Del+%C3%91ato+-+Urdesa/@-2.1542846,-79.9214381,13z/data=!3m1!5s0x902d6d885fe9a76f:0x90560e68c111d162!4m12!1m2!2m1!1sparrilla+del+%C3%B1ato!3m8!1s0x902d6e14a839ec67:0xaa9499d33456f22a!8m2!3d-2.1615629!4d-79.9165523!9m1!1b1!15sChJwYXJyaWxsYSBkZWwgw7FhdG8iA4gBAVoUIhJwYXJyaWxsYSBkZWwgw7FhdG-SAQpyZXN0YXVyYW504AEA!16s%2Fg%2F1vr3f6tq?entry=ttu&g_ep=EgoyMDI2MDgwOS4wIKXMDSoASAFQAw%3D%3D","5",,"Victor Emilio Estrada 1219","false","Estuvo delicioso, hace años no comía una parrillada tan rica, la carne estaba perfecta.",,"La Parrilla Del Ñato - Urdesa","4.4",,"https://www.google.com/maps/search/?api=1&query=La%20Parrilla%20Del%20%C3%91ato%20-%20Urdesa&query_place_id=ChIJZ-w5qBRuLZARKvJWNNOZlKo",
